year,tdb
-1874,1036675.7306861873
-1873,1037040.968998197
-1872,1037406.2104871473
-1871,1037771.4552493168
-1870,1038136.6944238676
-1869,1038501.9331850724
-1868,1038867.17666648
-1867,1039232.422690484
-1866,1039597.6681316597
-1865,1039962.9054021942
-1864,1040328.1471515887
-1863,1040693.3927668161
-1862,1041058.6313755601
-1861,1041423.8705981076
-1860,1041789.1121530705
-1859,1042154.3559857984
-1858,1042519.5982945072
-1857,1042884.8376694694
-1856,1043250.0809068542
-1855,1043615.3298993176
-1854,1043980.5714315143
-1853,1044345.8090411292
-1852,1044711.0531501682
-1851,1045076.2949519693
-1850,1045441.5372344048
-1849,1045806.7761467092
-1848,1046172.0148184295
-1847,1046537.2616394525
-1846,1046902.5001124733
-1845,1047267.7378787764
-1844,1047632.9850870708
-1843,1047998.2295005391
-1842,1048363.4741307728
-1841,1048728.7146047098
-1840,1049093.9546126658
-1839,1049459.2017139571
-1838,1049824.4413763008
-1837,1050189.6766216306
-1836,1050554.9215859112
-1835,1050920.1626363122
-1834,1051285.402747812
-1833,1051650.6452265114
-1832,1052015.8850690648
-1831,1052381.1360369357
-1830,1052746.3777057186
-1829,1053111.6129021503
-1828,1053476.8603518924
-1827,1053842.101500916
-1826,1054207.3422862978
-1825,1054572.5846095996
-1824,1054937.8225017802
-1823,1055303.0697247428
-1822,1055668.310143935
-1821,1056033.5457714961
-1820,1056398.7943666494
-1819,1056764.0392403293
-1818,1057129.2785220004
-1817,1057494.52167004
-1816,1057859.7601865863
-1815,1058225.0054346398
-1814,1058590.2488215107
-1813,1058955.4810174946
-1812,1059320.7283314916
-1811,1059685.9708526358
-1810,1060051.2077886623
-1809,1060416.4543572161
-1808,1060781.6947724083
-1807,1061146.9433701069
-1806,1061512.187609179
-1805,1061877.4203851013
-1804,1062242.667476659
-1803,1062607.9102539374
-1802,1062973.146559781
-1801,1063338.3897253377
-1800,1063703.628293325
-1799,1064068.8724611585
-1798,1064434.116382831
-1797,1064799.3516491
-1796,1065164.6001214532
-1795,1065529.8483524309
-1794,1065895.08407867
-1793,1066260.3294851615
-1792,1066625.569709722
-1791,1066990.8123547737
-1790,1067356.0574730414
-1789,1067721.2893360185
-1788,1068086.5344970606
-1787,1068451.779514427
-1786,1068817.0134156884
-1785,1069182.2592128136
-1784,1069547.5029317136
-1783,1069912.7471399023
-1782,1070277.9927991142
-1781,1070643.2271962338
-1780,1071008.4715193564
-1779,1071373.7185096068
-1778,1071738.9528587752
-1777,1072104.195844392
-1776,1072469.4388110992
-1775,1072834.678782102
-1774,1073199.924527356
-1773,1073565.160902382
-1772,1073930.4065334208
-1771,1074295.6560845836
-1770,1074660.8897423442
-1769,1075026.13309618
-1768,1075391.3759534277
-1767,1075756.6170131187
-1766,1076121.8611894893
-1765,1076487.096593979
-1764,1076852.33913323
-1763,1077217.5860224352
-1762,1077582.821974133
-1761,1077948.0658455158
-1760,1078313.313744507
-1759,1078678.5560560154
-1758,1079043.799397716
-1757,1079409.0370994743
-1756,1079774.2773132788
-1755,1080139.5249561933
-1754,1080504.7589043304
-1753,1080869.9983920583
-1752,1081235.244720308
-1751,1081600.4837513936
-1750,1081965.728351719
-1749,1082330.9686319407
-1748,1082696.2127673556
-1747,1083061.4617088605
-1746,1083426.697855261
-1745,1083791.938548853
-1744,1084157.1842928177
-1743,1084522.4257186647
-1742,1084887.6664717174
-1741,1085252.9053457717
-1740,1085618.145940552
-1739,1085983.390699718
-1738,1086348.628851816
-1737,1086713.8697217926
-1736,1087079.118729663
-1735,1087444.3622277968
-1734,1087809.6027493032
-1733,1088174.8439062217
-1732,1088540.0846967425
-1731,1088905.3304480563
-1730,1089270.5674553122
-1729,1089635.8060760538
-1728,1090001.0517122226
-1727,1090366.2938840394
-1726,1090731.53480593
-1725,1091096.7773504094
-1724,1091462.0218386434
-1723,1091827.2660557802
-1722,1092192.5043355925
-1721,1092557.7423555502
-1720,1092922.987791273
-1719,1093288.2316588908
-1718,1093653.4694824428
-1717,1094018.7107051022
-1716,1094383.9532084411
-1715,1094749.1961525124
-1714,1095114.4372495606
-1713,1095479.6784670085
-1712,1095844.9260855555
-1711,1096210.1708856872
-1710,1096575.4093944181
-1709,1096940.6495318979
-1708,1097305.8932029984
-1707,1097671.1344853288
-1706,1098036.3718809285
-1705,1098401.612039365
-1704,1098766.8541927612
-1703,1099132.1003576384
-1702,1099497.3401032954
-1701,1099862.5827736456
-1700,1100227.8311457238
-1699,1100593.0722206447
-1698,1100958.3120448627
-1697,1101323.5524005974
-1696,1101688.7948232123
-1695,1102054.0403849364
-1694,1102419.2771283041
-1693,1102784.5163249292
-1692,1103149.7610294705
-1691,1103515.0017891612
-1690,1103880.241622165
-1689,1104245.4854529037
-1688,1104610.7302868948
-1687,1104975.9758027575
-1686,1105341.215633366
-1685,1105706.4534751866
-1684,1106071.701220125
-1683,1106436.9413621828
-1682,1106802.1782493924
-1681,1107167.4216798132
-1680,1107532.6618147208
-1679,1107897.9082543473
-1678,1108263.149438296
-1677,1108628.3889513605
-1676,1108993.6386311476
-1675,1109358.878342824
-1674,1109724.1147090134
-1673,1110089.3588466325
-1672,1110454.5999682706
-1671,1110819.8444737971
-1670,1111185.0846791586
-1669,1111550.3213476562
-1668,1111915.568643527
-1667,1112280.8111371521
-1666,1112646.0480804974
-1665,1113011.2963379351
-1664,1113376.5388621776
-1663,1113741.7825819124
-1662,1114107.0245408667
-1661,1114472.259651206
-1660,1114837.50743854
-1659,1115202.7476794578
-1658,1115567.9813278313
-1657,1115933.2264271437
-1656,1116298.4679497543
-1655,1116663.7121391846
-1654,1117028.9572102446
-1653,1117394.1965335025
-1652,1117759.4452225936
-1651,1118124.6883794724
-1650,1118489.921715187
-1649,1118855.1672306173
-1648,1119220.4101258926
-1647,1119585.6499266154
-1646,1119950.8935172034
-1645,1120316.128501104
-1644,1120681.3745294586
-1643,1121046.6194943695
-1642,1121411.852846203
-1641,1121777.1025369656
-1640,1122142.346327983
-1639,1122507.5868598707
-1638,1122872.8313191724
-1637,1123238.067833572
-1636,1123603.3140709638
-1635,1123968.5576153551
-1634,1124333.7895923364
-1633,1124699.0341321153
-1632,1125064.2785781682
-1631,1125429.5187268648
-1630,1125794.7647623983
-1629,1126160.0053450249
-1628,1126525.2495564015
-1627,1126890.4949649605
-1626,1127255.7269698107
-1625,1127620.9712021023
-1624,1127986.2176802263
-1623,1128351.4541969905
-1622,1128716.698905207
-1621,1129081.9370788645
-1620,1129447.181266556
-1619,1129812.42903181
-1618,1130177.6637551438
-1617,1130542.910267085
-1616,1130908.1571041548
-1615,1131273.3944024248
-1614,1131638.6373362765
-1613,1132003.8770265635
-1612,1132369.1189982009
-1611,1132734.363655851
-1610,1133099.5962870445
-1609,1133464.8385114681
-1608,1133830.0870201837
-1607,1134195.3256120372
-1606,1134560.5710372124
-1605,1134925.8151040738
-1604,1135291.057079515
-1603,1135656.3033817818
-1602,1136021.5369971804
-1601,1136386.7791445956
-1600,1136752.026789799
-1599,1137117.262752459
-1598,1137482.50384104
-1597,1137847.745276094
-1596,1138212.9874023448
-1595,1138578.233144116
-1594,1138943.4719721917
-1593,1139308.7147550555
-1592,1139673.9637628095
-1591,1140039.2018311718
-1590,1140404.4418418824
-1589,1140769.686377209
-1588,1141134.9271327916
-1587,1141500.17054934
-1586,1141865.4069426397
-1585,1142230.6464809112
-1584,1142595.8961791531
-1583,1142961.1355484712
-1582,1143326.3778941832
-1581,1143691.6230819405
-1580,1144056.864402281
-1579,1144422.107424995
-1578,1144787.3437633656
-1577,1145152.5852212098
-1576,1145517.831838815
-1575,1145883.070813614
-1574,1146248.3091413875
-1573,1146613.5535250138
-1572,1146978.7977493743
-1571,1147344.0407927611
-1570,1147709.282458845
-1569,1148074.52382842
-1568,1148439.7706991674
-1567,1148805.0106992412
-1566,1149170.2476818184
-1565,1149535.4927653715
-1564,1149900.7346700917
-1563,1150265.9740062165
-1562,1150631.2128260166
-1561,1150996.4534967712
-1560,1151361.701181798
-1559,1151726.9437738499
-1558,1152092.1850705422
-1557,1152457.430298682
-1556,1152822.6753540619
-1555,1153187.914503659
-1554,1153553.1533496068
-1553,1153918.395341372
-1552,1154283.6384376024
-1551,1154648.8790236004
-1550,1155014.1157498662
-1549,1155379.359061065
-1548,1155744.6055455816
-1547,1156109.8464141241
-1546,1156475.0880473538
-1545,1156840.3317190793
-1544,1157205.5755604773
-1543,1157570.816573594
-1542,1157936.055310505
-1541,1158301.298486666
-1540,1158666.5439941238
-1539,1159031.7823874655
-1538,1159397.0197959477
-1537,1159762.2645851658
-1536,1160127.508193465
-1535,1160492.751426937
-1534,1160857.9928412556
-1533,1161223.2344935779
-1532,1161588.4821202792
-1531,1161953.7191535677
-1530,1162318.9578935131
-1529,1162684.203069897
-1528,1163049.4440741776
-1527,1163414.684611318
-1526,1163779.9240302092
-1525,1164145.1662504019
-1524,1164510.4151922965
-1523,1164875.6566582816
-1522,1165240.8958479937
-1521,1165606.1421332646
-1520,1165971.383999877
-1519,1166336.622016894
-1518,1166701.8637132577
-1517,1167067.102894583
-1516,1167432.348577839
-1515,1167797.5882953245
-1514,1168162.8230333675
-1513,1168528.0721354336
-1512,1168893.3152459532
-1511,1169258.5567476654
-1510,1169623.8015992015
-1509,1169989.041746937
-1508,1170354.2891010987
-1507,1170719.5287428484
-1506,1171084.7644533382
-1505,1171450.0114825207
-1504,1171815.2525883967
-1503,1172180.4889887525
-1502,1172545.7313569281
-1501,1172910.9721694884
-1500,1173276.2196696883
-1499,1173641.4637323522
-1498,1174006.700088797
-1497,1174371.9482844186
-1496,1174737.191548361
-1495,1175102.4267787072
-1494,1175467.6723148776
-1493,1175832.9117063277
-1492,1176198.1561243779
-1491,1176563.3977764682
-1490,1176928.6312517999
-1489,1177293.8800915668
-1488,1177659.1252460708
-1487,1178024.362287374
-1486,1178389.607995125
-1485,1178754.8489637356
-1484,1179120.091628733
-1483,1179485.3349694137
-1482,1179850.5694699136
-1481,1180215.8156530722
-1480,1180581.0604040083
-1479,1180946.293112671
-1478,1181311.5386992062
-1477,1181676.782420059
-1476,1182042.0265795633
-1475,1182407.273758648
-1474,1182772.5086036203
-1473,1183137.7550291277
-1472,1183502.9998466987
-1471,1183868.2320952185
-1470,1184233.476912277
-1469,1184598.7183542612
-1468,1184963.9597448858
-1467,1185329.2025649047
-1466,1185694.4386586517
-1465,1186059.685178903
-1464,1186424.9339273227
-1463,1186790.1694375412
-1462,1187155.4143002166
-1461,1187520.6595576513
-1460,1187885.898908198
-1459,1188251.1432258321
-1458,1188616.3795189168
-1457,1188981.6218576368
-1456,1189346.8685578378
-1455,1189712.0989987585
-1454,1190077.3428113882
-1453,1190442.5900337656
-1452,1190807.8312199025
-1451,1191173.0783908197
-1450,1191538.3162359588
-1449,1191903.5601089252
-1448,1192268.8066167654
-1447,1192634.0400244747
-1446,1192999.2826055947
-1445,1193364.5285249073
-1444,1193729.7673559652
-1443,1194095.009374917
-1442,1194460.2492890595
-1441,1194825.4927672679
-1440,1195190.7419900433
-1439,1195555.9773944053
-1438,1195921.2184810606
-1437,1196286.4657919505
-1436,1196651.7043055336
-1435,1197016.9468932557
-1434,1197382.187268052
-1433,1197747.4284097846
-1432,1198112.674616163
-1431,1198477.90833432
-1430,1198843.150244589
-1429,1199208.3995306627
-1428,1199573.641760575
-1427,1199938.8844393422
-1426,1200304.1260847412
-1425,1200669.3676742755
-1424,1201034.6122089124
-1423,1201399.8478792498
-1422,1201765.0864409541
-1421,1202130.3341925202
-1420,1202495.572923818
-1419,1202860.8127502815
-1418,1203226.0567424002
-1417,1203591.3005041967
-1416,1203956.548463566
-1415,1204321.7867282259
-1414,1204687.0268566443
-1413,1205052.274479303
-1412,1205417.5143863377
-1411,1205782.753952393
-1410,1206147.9955146883
-1409,1206513.237775885
-1408,1206878.4794890895
-1407,1207243.7163672382
-1406,1207608.957274275
-1405,1207974.2051214976
-1404,1208339.450420268
-1403,1208704.689314904
-1402,1209069.933129135
-1401,1209435.1763684123
-1400,1209800.4179876843
-1399,1210165.6570281247
-1398,1210530.8960108974
-1397,1210896.1418957552
-1396,1211261.3830886227
-1395,1211626.6206350438
-1394,1211991.8647479115
-1393,1212357.1106440807
-1392,1212722.3543144467
-1391,1213087.5927878525
-1390,1213452.8336276903
-1389,1213818.0785093023
-1388,1214183.3211357966
-1387,1214548.5598152697
-1386,1214913.8010150685
-1385,1215279.0467405915
-1384,1215644.2855303572
-1383,1216009.5245429997
-1382,1216374.768005917
-1381,1216740.014159018
-1380,1217105.2604423475
-1379,1217470.498869462
-1378,1217835.7405156565
-1377,1218200.9861248564
-1376,1218566.2248115295
-1375,1218931.462298237
-1374,1219296.7043439066
-1373,1219661.9465079582
-1372,1220027.1891577211
-1371,1220392.4287856529
-1370,1220757.6708872598
-1369,1221122.9210114698
-1368,1221488.1626854786
-1367,1221853.4002689058
-1366,1222218.645092443
-1365,1222583.8862579535
-1364,1222949.1297212078
-1363,1223314.3691603297
-1362,1223679.6079814308
-1361,1224044.855202738
-1360,1224410.092977342
-1359,1224775.3298056333
-1358,1225140.5758037514
-1357,1225505.8209509791
-1356,1225871.0651788835
-1355,1226236.3069742052
-1354,1226601.5465140902
-1353,1226966.7939177286
-1352,1227332.0345823779
-1351,1227697.2692210048
-1350,1228062.5150448256
-1349,1228427.756046144
-1348,1228792.9960935835
-1347,1229158.2395652023
-1346,1229523.4788687034
-1345,1229888.7298172826
-1344,1230253.971452501
-1343,1230619.2052601639
-1342,1230984.4526705556
-1341,1231349.6931543269
-1340,1231714.934179316
-1339,1232080.1767118487
-1338,1232445.414837636
-1337,1232810.6616435759
-1336,1233175.902817624
-1335,1233541.1377915463
-1334,1233906.386565102
-1333,1234271.6323146927
-1332,1234636.8719676456
-1331,1235002.1163798834
-1330,1235367.354518242
-1329,1235732.5998058282
-1328,1236097.8429133631
-1327,1236463.074507275
-1326,1236828.3209830439
-1325,1237193.5639388608
-1324,1237558.8005878273
-1323,1237924.0472222501
-1322,1238289.28796049
-1321,1238654.5366997416
-1320,1239019.7815430197
-1319,1239385.014790119
-1318,1239750.261164614
-1317,1240115.5051875808
-1316,1240480.741433278
-1315,1240845.9852424287
-1314,1241211.22432526
-1313,1241576.4668250834
-1312,1241941.7107081988
-1311,1242306.9440102652
-1310,1242672.1925439425
-1309,1243037.440909185
-1308,1243402.6769785304
-1307,1243767.9227305164
-1306,1244133.1630087108
-1305,1244498.4058940741
-1304,1244863.6512158308
-1303,1245228.8836029612
-1302,1245594.128651242
-1301,1245959.3739222158
-1300,1246324.6089595985
-1299,1246689.8543769962
-1298,1247055.0986667862
-1297,1247420.3425937544
-1296,1247785.5873844547
-1295,1248150.8222229134
-1294,1248516.0647633781
-1293,1248881.312910341
-1292,1249246.5472514038
-1291,1249611.7905213544
-1290,1249977.0339213898
-1289,1250342.2736709483
-1288,1250707.5193796242
-1287,1251072.7557492126
-1286,1251438.0012849974
-1285,1251803.251463174
-1284,1252168.486081003
-1283,1252533.729293718
-1282,1252898.9722681977
-1281,1253264.2128507977
-1280,1253629.4559636998
-1279,1253994.6909392134
-1278,1254359.9330685055
-1277,1254725.1794378147
-1276,1255090.4161311428
-1275,1255455.659342492
-1274,1255820.9081609615
-1273,1256186.1509165454
-1272,1256551.3945646582
-1271,1256916.632718762
-1270,1257281.8730596066
-1269,1257647.121038055
-1268,1258012.3562250477
-1267,1258377.5961409397
-1266,1258742.841576257
-1265,1259108.080764834
-1264,1259473.323449369
-1263,1259838.5640490511
-1262,1260203.8079048004
-1261,1260569.0567081536
-1260,1260934.2940577976
-1259,1261299.534274637
-1258,1261664.7800503173
-1257,1262030.0222840547
-1256,1262395.2624590327
-1255,1262760.5021504406
-1254,1263125.7423164435
-1253,1263490.9873361671
-1252,1263856.225986836
-1251,1264221.466555407
-1250,1264586.715486436
-1249,1264951.9585037385
-1248,1265317.1987972644
-1247,1265682.438564739
-1246,1266047.6802134155
-1245,1266412.9253325108
-1244,1266778.1632574454
-1243,1267143.402444522
-1242,1267508.647284262
-1241,1267873.8906090213
-1240,1268239.1309346994
-1239,1268604.3736884852
-1238,1268969.6194321506
-1237,1269334.863433039
-1236,1269700.1032837874
-1235,1270065.341369099
-1234,1270430.5857225207
-1233,1270795.8297554492
-1232,1271161.0662612056
-1231,1271526.3076312947
-1230,1271891.5496979961
-1229,1272256.7926267819
-1228,1272622.0335541111
-1227,1272987.2755468485
-1226,1273352.5227236769
-1225,1273717.7682918692
-1224,1274083.0070645467
-1223,1274448.2465941806
-1222,1274813.4911955916
-1221,1275178.7325769318
-1220,1275543.9707821487
-1219,1275909.2110331214
-1218,1276274.4518800846
-1217,1276639.6974915657
-1216,1277004.93680676
-1215,1277370.178480364
-1214,1277735.4278086508
-1213,1278100.6689567198
-1212,1278465.9092161916
-1211,1278831.150186908
-1210,1279196.3925707645
-1209,1279561.6384298718
-1208,1279926.8761766537
-1207,1280292.1146449724
-1206,1280657.360161954
-1205,1281022.60116195
-1204,1281387.840684389
-1203,1281753.085807605
-1202,1282118.3290854723
-1201,1282483.5748541036
-1200,1282848.81384928
-1199,1283214.0511245807
-1198,1283579.2990793856
-1197,1283944.539236382
-1196,1284309.7763485454
-1195,1284675.0201432058
-1194,1285040.2599290148
-1193,1285405.5063124353
-1192,1285770.7477558292
-1191,1286135.9875368183
-1190,1286501.2372718588
-1189,1286866.4783917158
-1188,1287231.714523517
-1187,1287596.9584544923
-1186,1287962.1992211596
-1185,1288327.4422577373
-1184,1288692.683815803
-1183,1289057.9190054433
-1182,1289423.166803822
-1181,1289788.409511529
-1180,1290153.6461952897
-1179,1290518.8955632949
-1178,1290884.1380802689
-1177,1291249.382278317
-1176,1291614.6248874613
-1175,1291979.8598710587
-1174,1292345.108246925
-1173,1292710.3492529427
-1172,1293075.5828587671
-1171,1293440.8275116934
-1170,1293806.0681401005
-1169,1294171.3113453106
-1168,1294536.5558211561
-1167,1294901.7956373352
-1166,1295267.043681782
-1165,1295632.2880083758
-1164,1295997.520840406
-1163,1296362.7666617078
-1162,1296728.0097491601
-1161,1297093.2494607577
-1160,1297458.4937120832
-1159,1297823.7287201746
-1158,1298188.9746939607
-1157,1298554.2201984911
-1156,1298919.4539856643
-1155,1299284.7029421334
-1154,1299649.946720689
-1153,1300015.1862496762
-1152,1300380.4309173576
-1151,1300745.6675671407
-1150,1301110.9135550682
-1149,1301476.1579870128
-1148,1301841.3904586222
-1147,1302206.6345556232
-1146,1302571.8796407764
-1145,1302937.1192278888
-1144,1303302.3660648295
-1143,1303667.6070576543
-1142,1304032.8516995984
-1141,1304398.0980050068
-1140,1304763.3294399627
-1139,1305128.5732296454
-1138,1305493.818461474
-1137,1305859.0553085122
-1136,1306224.298885166
-1135,1306589.5373705465
-1134,1306954.781091569
-1133,1307320.0286105876
-1132,1307685.2644241557
-1131,1308050.5105051724
-1130,1308415.7579884706
-1129,1308780.9958359408
-1128,1309146.2382775652
-1127,1309511.4792569962
-1126,1309876.7209248834
-1125,1310241.966291173
-1124,1310607.1994305141
-1123,1310972.4401853022
-1122,1311337.6885063734
-1121,1311702.9260460816
-1120,1312068.1720469813
-1119,1312433.4160420154
-1118,1312798.6586184285
-1117,1313163.9048623114
-1116,1313529.139129062
-1115,1313894.3813394601
-1114,1314259.6288026646
-1113,1314624.8658837772
-1112,1314990.1066360916
-1111,1315355.3483238711
-1110,1315720.5907970085
-1109,1316085.8361564267
-1108,1316451.075296108
-1107,1316816.3170650455
-1106,1317181.565029022
-1105,1317546.8037762835
-1104,1317912.0427561041
-1103,1318277.2877728285
-1102,1318642.528636728
-1101,1319007.7721692969
-1100,1319373.008880318
-1099,1319738.2484641948
-1098,1320103.4974970855
-1097,1320468.7379275952
-1096,1320833.980592524
-1095,1321199.2263146986
-1094,1321564.4689696084
-1093,1321929.711125444
-1092,1322294.948007413
-1091,1322660.1883641894
-1090,1323025.434369936
-1089,1323390.6736028155
-1088,1323755.911725603
-1087,1324121.1559491232
-1086,1324486.4004924046
-1085,1324851.6434007355
-1084,1325216.8857815291
-1083,1325582.1273738537
-1082,1325947.3741472007
-1081,1326312.6145022209
-1080,1326677.8521883886
-1079,1327043.096740404
-1078,1327408.3397319512
-1077,1327773.5791106566
-1076,1328138.8166323905
-1075,1328504.0572403197
-1074,1328869.3023785122
-1073,1329234.5461701292
-1072,1329599.787274133
-1071,1329965.0323037652
-1070,1330330.2785340128
-1069,1330695.5172531297
-1068,1331060.7566762844
-1067,1331425.9989721354
-1066,1331791.2418054305
-1065,1332156.4834531043
-1064,1332521.7203640689
-1063,1332886.9638422914
-1062,1333252.2108681563
-1061,1333617.451695491
-1060,1333982.6928335023
-1059,1334347.9360396073
-1058,1334713.1797115763
-1057,1335078.4199578227
-1056,1335443.6598869148
-1055,1335808.9019849775
-1054,1336174.1485665243
-1053,1336539.3871642763
-1052,1336904.6241126542
-1051,1337269.8694069022
-1050,1337635.1122520897
-1049,1338000.3561601548
-1048,1338365.598548778
-1047,1338730.839963145
-1046,1339096.0880773377
-1045,1339461.325182352
-1044,1339826.5626638567
-1043,1340191.807643085
-1042,1340557.0477144083
-1041,1340922.2883683702
-1040,1341287.5280971106
-1039,1341652.7697696006
-1038,1342018.0187368547
-1037,1342383.2613758498
-1036,1342748.5001600417
-1035,1343113.7474539964
-1034,1343478.9893204942
-1033,1343844.227771535
-1032,1344209.4705117187
-1031,1344574.7095478694
-1030,1344939.9561551197
-1029,1345305.195343709
-1028,1345670.4292159777
-1027,1346035.6769507905
-1026,1346400.9202999922
-1025,1346766.1615185589
-1024,1347131.4071398287
-1023,1347496.647462149
-1022,1347861.8945550295
-1021,1348227.1350072774
-1020,1348592.370321443
-1019,1348957.6171248942
-1018,1349322.8592021125
-1017,1349688.094982851
-1016,1350053.3386165753
-1015,1350418.5790512224
-1014,1350783.8260425406
-1013,1351149.070846294
-1012,1351514.3055741212
-1011,1351879.553971316
-1010,1352244.7963897309
-1009,1352610.0320940502
-1008,1352975.2778517574
-1007,1353340.517531876
-1006,1353705.7623242687
-1005,1354071.004341346
-1004,1354436.2380304253
-1003,1354801.4862102536
-1002,1355166.7321175064
-1001,1355531.9699047906
-1000,1355897.2160242905
-999,1356262.4579794034
-998,1356627.7002520785
-997,1356992.9435381875
-996,1357358.1773651398
-995,1357723.4219328659
-994,1358088.6676642876
-993,1358453.8995540636
-992,1358819.1454515667
-991,1359184.3889260122
-990,1359549.6332642343
-989,1359914.8809958815
-988,1360280.11616989
-987,1360645.3622712353
-986,1361010.6074736349
-985,1361375.8403092097
-984,1361741.0852321028
-983,1362106.3275566318
-982,1362471.568307406
-981,1362836.8107051924
-980,1363202.0459275462
-979,1363567.2914696322
-978,1363932.540359899
-977,1364297.7765720421
-976,1364663.0214939096
-975,1365028.2674727042
-974,1365393.5068901267
-973,1365758.75176286
-972,1366123.9882968492
-971,1366489.2307744732
-970,1366854.4776537702
-969,1367219.709147004
-968,1367584.9527141266
-967,1367950.1996652307
-966,1368315.4415617597
-965,1368680.6873784969
-964,1369045.925735447
-963,1369411.1680166656
-962,1369776.414771088
-961,1370141.6487457652
-960,1370506.8906708749
-959,1370872.1372605842
-958,1371237.3761632377
-957,1371602.6180265956
-956,1371967.8582092107
-955,1372333.101009852
-954,1372698.351091854
-953,1373063.5872398408
-952,1373428.8288748818
-951,1373794.0762877476
-950,1374159.3146328533
-949,1374524.5565973995
-948,1374889.7958268186
-947,1375255.0377352345
-946,1375620.282892029
-945,1375985.517916377
-944,1376350.759367103
-943,1376716.0085095398
-942,1377081.2520980444
-941,1377446.4944209845
-940,1377811.7368446502
-939,1378176.978490639
-938,1378542.2230213163
-937,1378907.4601619209
-936,1379272.6986950994
-935,1379637.9461266252
-934,1380003.1849693104
-933,1380368.423305656
-932,1380733.6666652707
-931,1381098.9096564902
-930,1381464.1577905975
-929,1381829.3965387929
-928,1382194.6372636661
-927,1382559.884157714
-926,1382925.1252668668
-925,1383290.3645360058
-924,1383655.6060605932
-923,1384020.848931515
-922,1384386.0903959805
-921,1384751.328219306
-920,1385116.5689604569
-919,1385481.816687821
-918,1385847.0621796087
-917,1386212.3007625204
-916,1386577.5434813672
-915,1386942.7872862436
-914,1387308.028594713
-913,1387673.2680952305
-912,1388038.5077956663
-911,1388403.7533472553
-910,1388768.9952707745
-909,1389134.2331834245
-908,1389499.476173616
-907,1389864.7233105407
-906,1390229.9668254028
-905,1390595.2062488063
-904,1390960.4479739415
-903,1391325.6911886714
-902,1391690.9344187363
-901,1392056.171653158
-900,1392421.4126682484
-899,1392786.6580753173
-898,1393151.8968044524
-897,1393517.1357788178
-896,1393882.3792468545
-895,1394247.6253948947
-894,1394612.8722321538
-893,1394978.1114994648
-892,1395343.3528072226
-891,1395708.5987814527
-890,1396073.8385680749
-889,1396439.0758438115
-888,1396804.3188198179
-887,1397169.5603054024
-886,1397534.8022517161
-885,1397900.042182402
-884,1398265.282126054
-883,1398630.5335971036
-882,1398995.7752538405
-881,1399361.0132263314
-880,1399726.2586388132
-879,1400091.4995057902
-878,1400456.7435018742
-877,1400821.983381581
-876,1401187.221968307
-875,1401552.4694974038
-874,1401917.7077935224
-873,1402282.9443251947
-872,1402648.190502134
-871,1403013.4350028536
-870,1403378.678599495
-869,1403743.9201885331
-868,1404109.1591900839
-867,1404474.4062656048
-866,1404839.6478568949
-865,1405204.8820280856
-864,1405570.1287233238
-863,1405935.3695330685
-862,1406300.609739002
-861,1406665.8534624656
-860,1407031.0925506288
-859,1407396.3439481445
-858,1407761.5869668503
-857,1408126.8213665653
-856,1408492.0682260683
-855,1408857.3089689484
-854,1409222.548654868
-853,1409587.7916649901
-852,1409953.0290386295
-851,1410318.2756213378
-850,1410683.517616768
-849,1411048.751953164
-848,1411414.0009540091
-847,1411779.2473429549
-846,1412144.4869098614
-845,1412509.732269335
-844,1412874.969807499
-843,1413240.215563085
-842,1413605.459247883
-841,1413970.6909042792
-840,1414335.9373814263
-839,1414701.1794113591
-838,1415066.4157175194
-837,1415431.6606523506
-836,1415796.9020190025
-835,1416162.1501882658
-834,1416527.3959160903
-833,1416892.6297393404
-832,1417257.8755603265
-831,1417623.1207017407
-830,1417988.3568951208
-829,1418353.6011700819
-828,1418718.8409243245
-827,1419084.083004436
-826,1419449.3280711416
-825,1419814.5612310257
-824,1420179.8090159511
-823,1420545.0575681943
-822,1420910.2928557252
-821,1421275.538941706
-820,1421640.7786118109
-819,1422006.021921896
-818,1422371.2671627244
-817,1422736.5003441419
-816,1423101.7448499282
-815,1423466.9903339157
-814,1423832.2256579944
-813,1424197.470377441
-812,1424562.7153703596
-811,1424927.9596900502
-810,1425293.2052014633
-809,1425658.4401952443
-808,1426023.6818924998
-807,1426388.9294605376
-806,1426754.1637694994
-805,1427119.4061071258
-804,1427484.6499632224
-803,1427849.8896152517
-802,1428215.1352759644
-801,1428580.3719067846
-800,1428945.6175422585
-799,1429310.8679256658
-798,1429676.1039158837
-797,1430041.346665796
-796,1430406.5903868638
-795,1430771.8316489803
-794,1431137.0747586978
-793,1431502.3109638593
-792,1431867.5515116095
-791,1432232.7975261724
-790,1432598.0332659255
-789,1432963.2760989927
-788,1433328.5249104025
-787,1433693.7682368783
-786,1434059.0121992757
-785,1434424.250591701
-784,1434789.4909464503
-783,1435154.73874383
-782,1435519.9745173813
-781,1435885.2147014514
-780,1436250.4596208478
-779,1436615.70017644
-778,1436980.9422541703
-777,1437346.18257793
-776,1437711.4264449014
-775,1438076.6736683957
-774,1438441.9124279795
-773,1438807.1512299785
-772,1439172.3974361261
-771,1439537.640339991
-770,1439902.8804795165
-769,1440268.121009086
-768,1440633.3611278273
-767,1440998.6060826844
-766,1441363.8451074576
-765,1441729.0857311785
-764,1442094.335052615
-763,1442459.5792032357
-762,1442824.8198024554
