year,tdb
3468,2987799.710414581
3469,2988164.953554238
3470,2988530.202464099
3471,2988895.444180676
3472,2989260.688925662
3473,2989625.9313489725
3474,2989991.1667844397
3475,2990356.414253705
3476,2990721.6534301597
3477,2991086.8885234864
3478,2991452.1322360854
3479,2991817.3692993894
3480,2992182.6159007954
3481,2992547.861138355
3482,2992913.100272996
3483,2993278.3492814098
3484,2993643.591302596
3485,2994008.829590018
3486,2994374.0774324755
3487,2994739.3187659676
3488,2995104.5638650116
3489,2995469.8080227543
3490,2995835.0437441044
3491,2996200.2909394167
3492,2996565.536037287
3493,2996930.7735303957
3494,2997296.022061897
3495,2997661.260709813
3496,2998026.501184847
3497,2998391.7448939355
3498,2998756.9794913065
3499,2999122.2257830827
3500,2999487.468299029
3501,2999852.702837393
3502,3000217.9489041907
3503,3000583.1922583557
3504,3000948.437500458
3505,3001313.687870132
3506,3001678.9287133454
3507,3002044.1749309516
3508,3002409.420710984
3509,3002774.6554132667
3510,3003139.901466137
3511,3003505.1436278373
3512,3003870.381395514
3513,3004235.625774063
3514,3004600.8598653926
3515,3004966.103374755
3516,3005331.350483562
3517,3005696.586379976
3518,3006061.834069354
3519,3006427.075914433
3520,3006792.3163524885
3521,3007157.5629616
3522,3007522.8025986264
3523,3007888.048118893
3524,3008253.2947018864
3525,3008618.530557037
3526,3008983.7746725334
3527,3009349.0211325856
3528,3009714.262951349
3529,3010079.511030545
3530,3010444.751708521
3531,3010809.991879645
3532,3011175.2372684916
3533,3011540.4705272196
3534,3011905.711992467
3535,3012270.9569566203
3536,3012636.193001369
3537,3013001.4370697183
3538,3013366.6767377374
3539,3013731.9210733436
3540,3014097.17150472
3541,3014462.4119764147
3542,3014827.657320842
3543,3015192.9037896246
3544,3015558.144026474
3545,3015923.388253273
3546,3016288.630931389
3547,3016653.872190463
3548,3017019.1164563214
3549,3017384.351654727
3550,3017749.5912562897
3551,3018114.837566604
3552,3018480.0780379563
3553,3018845.322265267
3554,3019210.56484722
3555,3019575.8050631536
3556,3019941.050189654
3557,3020306.2883774918
3558,3020671.5306544947
3559,3021036.7771526095
3560,3021402.017571938
3561,3021767.2598041436
3562,3022132.504067491
3563,3022497.7497032043
3564,3022862.997046947
3565,3023228.2401847206
3566,3023593.4801987903
3567,3023958.725140738
3568,3024323.9644618668
3569,3024689.203346168
3570,3025054.4464086257
3571,3025419.686335245
3572,3025784.9272591313
3573,3026150.1654642317
3574,3026515.4050998194
3575,3026880.652489592
3576,3027245.8969356623
3577,3027611.1412265003
3578,3027976.3857616624
3579,3028341.630487136
3580,3028706.873966453
3581,3029072.115566288
3582,3029437.35917095
3583,3029802.6019292786
3584,3030167.844201837
3585,3030533.082581847
3586,3030898.324878448
3587,3031263.570907013
3588,3031628.81281161
3589,3031994.0551439747
3590,3032359.2946252893
3591,3032724.53588717
3592,3033089.7780701425
3593,3033455.017435948
3594,3033820.26042432
3595,3034185.5053199828
3596,3034550.7461422198
3597,3034915.987571463
3598,3035281.2319534626
3599,3035646.478576827
3600,3036011.726106249
3601,3036376.9699007785
3602,3036742.2109378437
3603,3037107.4574387753
3604,3037472.6964307884
3605,3037837.9355438277
3606,3038203.177726093
3607,3038568.415731439
3608,3038933.6570578357
3609,3039298.8955518627
3610,3039664.1359991212
3611,3040029.38550828
3612,3040394.628486223
3613,3040759.8695965526
3614,3041125.115035533
3615,3041490.356630881
3616,3041855.600823777
3617,3042220.8452302795
3618,3042586.0859670336
3619,3042951.3341682954
3620,3043316.574604845
3621,3043681.8117779866
3622,3044047.058969681
3623,3044412.300668121
3624,3044777.5447908877
3625,3045142.7877270253
3626,3045508.0239531375
3627,3045873.270963773
3628,3046238.5098687294
3629,3046603.747486605
3630,3046968.992451754
3631,3047334.232027862
3632,3047699.4728742945
3633,3048064.717109778
3634,3048429.9590552286
3635,3048795.210853939
3636,3049160.4576951666
3637,3049525.696149003
3638,3049890.9434104925
3639,3050256.184821955
3640,3050621.4238236565
3641,3050986.6695040185
3642,3051351.905548703
3643,3051717.150540277
3644,3052082.391554081
3645,3052447.624261842
3646,3052812.873334578
3647,3053178.1158042
3648,3053543.3566602124
3649,3053908.6028974163
3650,3054273.840671896
3651,3054639.087806861
3652,3055004.3326679925
3653,3055369.5700349794
3654,3055734.8176619224
3655,3056100.060830304
3656,3056465.298471885
3657,3056830.545622698
3658,3057195.7871912876
3659,3057561.0345501485
3660,3057926.2816256033
3661,3058291.515900119
3662,3058656.76024651
3663,3059022.002253125
3664,3059387.2368655354
3665,3059752.482733448
3666,3060117.7199494024
3667,3060482.962338684
3668,3060848.2068750993
3669,3061213.442785106
3670,3061578.691941984
3671,3061943.9407821554
3672,3062309.1807963694
3673,3062674.428312067
3674,3063039.670128424
3675,3063404.913420175
3676,3063770.160975736
3677,3064135.396334696
3678,3064500.6396759315
3679,3064865.883951041
3680,3065231.116589037
3681,3065596.3620536868
3682,3065961.604543263
3683,3066326.847617904
3684,3066692.094985202
3685,3067057.329475286
3686,3067422.572695883
3687,3067787.8187739737
3688,3068153.0553655424
3689,3068518.30138229
3690,3068883.544433014
3691,3069248.7868284057
3692,3069614.032326597
3693,3069979.2731616297
3694,3070344.518759477
3695,3070709.769204512
3696,3071075.006827216
3697,3071440.249063207
3698,3071805.4924204336
3699,3072170.731110156
3700,3072535.9754901286
3701,3072901.212045574
3702,3073266.451140001
3703,3073631.6964623965
3704,3073996.9307361194
3705,3074362.1752123795
3706,3074727.422951401
3707,3075092.6674938733
3708,3075457.915201625
3709,3075823.154941748
3710,3076188.3984534126
3711,3076553.6458084807
3712,3076918.8848800333
3713,3077284.126904771
3714,3077649.3715204448
3715,3078014.6115495525
3716,3078379.8530920055
3717,3078745.0947870924
3718,3079110.337016151
3719,3079475.5842912984
3720,3079840.8215886755
3721,3080206.0602793694
3722,3080571.304816554
3723,3080936.5458120992
3724,3081301.7882044967
3725,3081667.0301122633
3726,3082032.271660357
3727,3082397.516825976
3728,3082762.7572213802
3729,3083128.001579144
3730,3083493.2507045665
3731,3083858.4974146103
3732,3084223.7393734907
3733,3084588.9812195646
3734,3084954.2226265376
3735,3085319.465193782
3736,3085684.7045762637
3737,3086049.9421474463
3738,3086415.184481241
3739,3086780.424580161
3740,3087145.6645807354
3741,3087510.908173078
3742,3087876.1535080937
3743,3088241.3995638825
3744,3088606.6406565546
3745,3088971.8822344067
3746,3089337.126948856
3747,3089702.372731744
3748,3090067.614809648
3749,3090432.856681679
3750,3090798.101074684
3751,3091163.341516761
3752,3091528.583068664
3753,3091893.825682339
3754,3092259.0695081847
3755,3092624.3164021275
3756,3092989.553265514
3757,3093354.793441872
3758,3093720.036709654
3759,3094085.276752725
3760,3094450.51781047
3761,3094815.7581113647
3762,3095180.99963273
3763,3095546.24446062
3764,3095911.486702545
3765,3096276.731142846
3766,3096641.9817774184
3767,3097007.226168961
3768,3097372.467012611
3769,3097737.7105686297
3770,3098102.951072088
3771,3098468.196333077
3772,3098833.436603398
3773,3099198.673222976
3774,3099563.918462199
3775,3099929.1558438963
3776,3100294.3956212997
3777,3100659.640862313
3778,3101024.8829680746
3779,3101390.129786107
3780,3101755.3701643804
3781,3102120.6092060986
3782,3102485.857614628
3783,3102851.1000553463
3784,3103216.340134816
3785,3103581.5857909173
3786,3103946.825771711
3787,3104312.071225448
3788,3104677.31525271
3789,3105042.555472798
3790,3105407.8065636638
3791,3105773.0474748686
3792,3106138.2831130563
3793,3106503.527699098
3794,3106868.765122922
3795,3107234.0084750745
3796,3107599.249878185
3797,3107964.485305151
3798,3108329.732189688
3799,3108694.9733499372
3800,3109060.2127170637
3801,3109425.462913256
3802,3109790.70819643
3803,3110155.9525447027
3804,3110521.1985631604
3805,3110886.4364965865
3806,3111251.6847157814
3807,3111616.9285985734
3808,3111982.1627672166
3809,3112347.4084143513
3810,3112712.646250942
3811,3113077.8856474697
3812,3113443.131833693
3813,3113808.3693417064
3814,3114173.6185983447
3815,3114538.861193638
3816,3114904.0950476127
3817,3115269.3419851754
3818,3115634.5831416626
3819,3115999.825896655
3820,3116365.0718468945
3821,3116730.310334087
3822,3117095.556870193
3823,3117460.8030502535
3824,3117826.041146893
3825,3118191.290721658
3826,3118556.536166995
3827,3118921.7742110505
3828,3119287.019366757
3829,3119652.255611613
3830,3120017.4991265405
3831,3120382.743937621
3832,3120747.9756113393
3833,3121113.219440224
3834,3121478.4611527836
3835,3121843.6986737386
3836,3122208.9478651285
3837,3122574.19021063
3838,3122939.438112559
3839,3123304.6854162086
3840,3123669.921651966
3841,3124035.1674897447
3842,3124400.4136582036
3843,3124765.652110379
3844,3125130.8970224177
3845,3125496.1361192046
3846,3125861.377114884
3847,3126226.623643985
3848,3126591.8598654643
3849,3126957.105486271
3850,3127322.35125435
3851,3127687.5869193417
3852,3128052.830581826
3853,3128418.070426966
3854,3128783.3133844947
3855,3129148.559990651
3856,3129513.796196806
3857,3129879.039529437
3858,3130244.285931474
3859,3130609.5262740757
3860,3130974.7738125296
3861,3131340.020743364
3862,3131705.264975639
3863,3132070.510230487
3864,3132435.7474320987
3865,3132800.987477539
3866,3133166.234642664
3867,3133531.469721063
3868,3133896.710171571
3869,3134261.9511125847
3870,3134627.1902687596
3871,3134992.436136944
3872,3135357.6762453276
3873,3135722.9210019726
3874,3136088.169283674
3875,3136453.4078488345
3876,3136818.6512663052
3877,3137183.896237863
3878,3137549.140969107
3879,3137914.3853386706
3880,3138279.625093747
3881,3138644.8659269833
3882,3139010.1105528055
3883,3139375.351772537
3884,3139740.5939465417
3885,3140105.840633912
3886,3140471.082330319
3887,3140836.3226217264
3888,3141201.561638423
3889,3141566.8008455355
3890,3141932.0461844937
3891,3142297.2850923915
3892,3142662.525105385
3893,3143027.7692315965
3894,3143393.013342425
3895,3143758.25859985
3896,3144123.504013792
3897,3144488.749653373
3898,3144853.995932632
3899,3145219.236982682
3900,3145584.4771082615
3901,3145949.72097293
3902,3146314.96517938
3903,3146680.203669898
3904,3147045.4432125594
3905,3147410.681922867
3906,3147775.9234710988
3907,3148141.1659025797
3908,3148506.407759558
3909,3148871.653579772
3910,3149236.8987082383
3911,3149602.139156007
3912,3149967.380827919
3913,3150332.6258194554
3914,3150697.8692825623
3915,3151063.1119941827
3916,3151428.353360654
3917,3151793.5951473312
3918,3152158.8429388525
3919,3152524.0848409943
3920,3152889.3285265863
3921,3153254.574095902
3922,3153619.813258093
3923,3153985.0539051127
3924,3154350.2924789498
3925,3154715.532840894
3926,3155080.778751409
3927,3155446.0163378264
3928,3155811.2560176128
3929,3156176.49897581
3930,3156541.74196505
3931,3156906.986664436
3932,3157272.2332819616
3933,3157637.4776469236
3934,3158002.725767949
3935,3158367.9674139167
3936,3158733.2069292394
3937,3159098.4543218324
3938,3159463.694395116
3939,3159828.9338044217
3940,3160194.1750691338
3941,3160559.411646341
3942,3160924.6590394443
3943,3161289.9003020907
3944,3161655.1402182467
3945,3162020.3887403025
3946,3162385.6270853165
3947,3162750.867210321
3948,3163116.1110295565
3949,3163481.351722485
3950,3163846.5995967854
3951,3164211.8418638934
3952,3164577.0799548863
3953,3164942.3279134
3954,3165307.5714691654
3955,3165672.8134352616
3956,3166038.0623122207
3957,3166403.3020079224
3958,3166768.546688973
3959,3167133.7876867936
3960,3167499.0226723943
3961,3167864.2692235857
3962,3168229.5086482484
3963,3168594.744420537
3964,3168959.988405061
3965,3169325.2262773686
3966,3169690.4732455504
3967,3170055.7198922667
3968,3170420.960490186
3969,3170786.209943544
3970,3171151.4534611953
3971,3171516.6914326833
3972,3171881.9393548034
3973,3172247.1806055754
3974,3172612.4239667067
3975,3172977.668503484
3976,3173342.9018895663
3977,3173708.148389128
3978,3174073.39194722
3979,3174438.6287559248
3980,3174803.8776878905
3981,3175169.116339759
3982,3175534.3576522823
3983,3175899.601932063
3984,3176264.8375656037
3985,3176630.0845095906
3986,3176995.32827231
3987,3177360.5642405353
3988,3177725.8105803425
3989,3178091.0537195886
3990,3178456.298773859
3991,3178821.548747192
3992,3179186.789974661
3993,3179552.034385897
3994,3179917.2797561153
3995,3180282.513176101
3996,3180647.758256165
3997,3181012.9997897325
3998,3181378.2373993746
3999,3181743.4819322163
4000,3182108.7161151003
4001,3182473.9595112335
4002,3182839.2070153067
4003,3183204.4445805317
4004,3183569.6928616674
4005,3183934.9366420526
4006,3184300.1775836553
4007,3184665.4249472283
4008,3185030.6649019523
4009,3185395.9101663055
4010,3185761.156736837
4011,3186126.3919862583
4012,3186491.6346013686
4013,3186856.879720402
4014,3187222.1200176775
4015,3187587.367543452
4016,3187952.6077421345
4017,3188317.847717877
4018,3188683.092895462
4019,3189048.3267155355
4020,3189413.569194316
4021,3189778.8138441136
4022,3190144.052329895
4023,3190509.296443496
4024,3190874.5378411054
4025,3191239.7820953433
4026,3191605.032344035
4027,3191970.2743052314
4028,3192335.5190694663
4029,3192700.7654568567
4030,3193066.005002396
4031,3193431.2477520676
4032,3193796.489935599
4033,3194161.7296039998
4034,3194526.9735538214
4035,3194892.20862708
4036,3195257.447120604
4037,3195622.6934003145
4038,3195987.9339041724
4039,3196353.179736014
4040,3196718.4226269987
4041,3197083.66461642
4042,3197448.9101115773
4043,3197814.1497585406
4044,3198179.3930399586
4045,3198544.6393058444
4046,3198909.880826492
4047,3199275.1220352133
4048,3199640.365251871
4049,3200005.6094328477
4050,3200370.8550999537
4051,3200736.0980614256
4052,3201101.3376550404
4053,3201466.581121965
4054,3201831.8207609844
4055,3202197.059022174
4056,3202562.302732075
4057,3202927.543179656
4058,3203292.784936862
4059,3203658.0243519475
4060,3204023.265193301
4061,3204388.512520783
4062,3204753.758621295
4063,3205119.003801956
4064,3205484.248465634
4065,3205849.4934074436
4066,3206214.735649732
4067,3206579.97733236
4068,3206945.2191883954
4069,3207310.461053852
4070,3207675.702668385
4071,3208040.9404781563
4072,3208406.1811469374
4073,3208771.4263485563
4074,3209136.6683845227
4075,3209501.911314329
4076,3209867.152126251
4077,3210232.3938635127
4078,3210597.63713238
4079,3210962.878319158
4080,3211328.1213288056
4081,3211693.3677679654
4082,3212058.609145098
4083,3212423.8499050606
4084,3212789.0947733643
4085,3213154.338739577
4086,3213519.5867401403
4087,3213884.8293093806
4088,3214250.069534211
4089,3214615.3152839737
4090,3214980.553149089
4091,3215345.7924040915
4092,3215711.0344054103
4093,3216076.272655807
4094,3216441.514676584
4095,3216806.75389717
4096,3217171.9947066093
4097,3217537.2446109615
4098,3217902.489346863
4099,3218267.731745654
4100,3218632.9777936665
4101,3218998.219709815
4102,3219363.4631084157
4103,3219728.7084615706
4104,3220093.9471308202
4105,3220459.194823845
4106,3220824.4343795716
4107,3221189.6700869026
4108,3221554.9164214227
4109,3221920.156672078
4110,3222285.4008812215
4111,3222650.644352045
4112,3223015.8806468025
4113,3223381.127916006
4114,3223746.3682341883
4115,3224111.6064616498
4116,3224476.853141662
4117,3224842.0936949216
4118,3225207.3356575877
4119,3225572.580236964
4120,3225937.821623609
4121,3226303.0726310546
4122,3226668.319762129
4123,3227033.5575341997
4124,3227398.8043285217
4125,3227764.0442431686
4126,3228129.2824019613
4127,3228494.527496089
4128,3228859.76273956
4129,3229225.00750152
4130,3229590.248448905
4131,3229955.4820765695
4132,3230320.730276446
4133,3230685.974124158
4134,3231051.2158794226
4135,3231416.4640709236
4136,3231781.7027945467
4137,3232146.949600797
4138,3232512.195863248
4139,3232877.433148058
4140,3233242.680402293
4141,3233607.923444951
4142,3233973.1596211223
4143,3234338.4060814083
4144,3234703.64546247
4145,3235068.891538833
4146,3235434.1389976647
4147,3235799.3724606484
4148,3236164.617240484
4149,3236529.8587492276
4150,3236895.0951898135
4151,3237260.341195054
4152,3237625.5796366488
4153,3237990.823088047
4154,3238356.0684526055
4155,3238721.305716941
4156,3239086.55419501
4157,3239451.8037281064
4158,3239817.044194324
4159,3240182.2912010723
4160,3240547.5324170585
4161,3240912.773948132
4162,3241278.020631094
4163,3241643.255522057
4164,3242008.497201898
4165,3242373.741566848
4166,3242738.973291405
4167,3243104.218782751
4168,3243469.4608192225
4169,3243834.7046164838
4170,3244199.9533764534
4171,3244565.1896734154
4172,3244930.4335676706
4173,3245295.680390825
4174,3245660.918536398
4175,3246026.16464253
4176,3246391.408244385
4177,3246756.6501243543
4178,3247121.8953922302
4179,3247487.134697239
4180,3247852.378700373
4181,3248217.627949008
4182,3248582.8658433063
4183,3248948.1070804712
4184,3249313.3495585294
4185,3249678.588127888
4186,3250043.8328053476
4187,3250409.0701844264
4188,3250774.310207835
4189,3251139.555842365
4190,3251504.791848263
4191,3251870.036345264
4192,3252235.2842604765
4193,3252600.530359779
4194,3252965.777713131
4195,3253331.018972265
4196,3253696.260954564
4197,3254061.507992439
4198,3254426.7463005874
4199,3254791.9869198957
4200,3255157.2306810324
4201,3255522.469544391
4202,3255887.7106014797
4203,3256252.9516282035
4204,3256618.193367092
4205,3256983.4411683865
4206,3257348.6796811786
4207,3257713.9196756277
4208,3258079.164214112
4209,3258444.406674652
4210,3258809.650659205
4211,3259174.8928825697
4212,3259540.135981435
4213,3259905.3799655875
4214,3260270.621493615
4215,3260635.8642550763
4216,3261001.1116487207
4217,3261366.3583436445
4218,3261731.599212431
4219,3262096.840553743
4220,3262462.0806642557
4221,3262827.322462535
4222,3263192.5621923963
4223,3263557.79975263
4224,3263923.042010579
4225,3264288.2831927864
4226,3264653.5234548096
4227,3265018.7676928476
4228,3265384.013887624
4229,3265749.2616744097
4230,3266114.503834652
4231,3266479.746206521
4232,3266844.9898327086
4233,3267210.2360679954
4234,3267575.477592078
4235,3267940.71853545
4236,3268305.962123638
4237,3268671.20107549
4238,3269036.4418570427
4239,3269401.6832400397
4240,3269766.9262063596
4241,3270132.173101356
4242,3270497.411450517
4243,3270862.6512055825
4244,3271227.8955955766
4245,3271593.136314142
4246,3271958.3786709392
4247,3272323.6206781925
4248,3272688.8622325994
4249,3273054.1081084404
4250,3273419.3507488505
4251,3273784.593792692
4252,3274149.8445032006
4253,3274515.087920903
4254,3274880.3284646566
4255,3275245.571057271
4256,3275610.809482968
4257,3275976.05505214
4258,3276341.294112079
4259,3276706.530873199
4260,3277071.7753947373
4261,3277437.013840687
4262,3277802.253541355
4263,3278167.4992064573
4264,3278532.742538388
4265,3278897.9906066107
4266,3279263.2332999352
4267,3279628.472497618
4268,3279993.7212079135
4269,3280358.9644159223
4270,3280724.2036666754
4271,3281089.449518073
4272,3281454.6879971046
4273,3281819.9319047253
4274,3282185.1756059895
4275,3282550.413409658
4276,3282915.6647216547
4277,3283280.904929407
4278,3283646.140746021
4279,3284011.3851760295
4280,3284376.62262055
4281,3284741.8669835418
4282,3285107.109762042
4283,3285472.346366897
4284,3285837.593724042
4285,3286202.8361801943
4286,3286568.075657555
4287,3286933.3259494477
4288,3287298.5710714133
4289,3287663.8156851325
4290,3288029.061358562
4291,3288394.298056025
4292,3288759.544582943
4293,3289124.788419688
4294,3289490.0215114234
4295,3289855.2666366845
4296,3290220.5038336366
4297,3290585.7431254657
4298,3290950.9893771973
4299,3291316.227271967
4300,3291681.4770684503
4301,3292046.72159935
4302,3292411.956848834
4303,3292777.204012601
4304,3293142.446767398
4305,3293507.6891867123
4306,3293872.936380942
4307,3294238.174267255
4308,3294603.420143976
4309,3294968.665596431
4310,3295333.9018386337
4311,3295699.1502988497
4312,3296064.3947691144
4313,3296429.632545215
4314,3296794.8774778973
4315,3297160.112825296
4316,3297525.356407198
4317,3297890.6015733373
4318,3298255.8345376584
4319,3298621.079022756
4320,3298986.321141356
4321,3299351.5606371434
4322,3299716.8094590623
4323,3300082.053538069
4324,3300447.3009960456
4325,3300812.5494259205
4326,3301177.7857079254
4327,3301543.029971536
4328,3301908.275985107
4329,3302273.5133647
4330,3302638.757587748
4331,3303003.99562
4332,3303369.235171248
4333,3303734.481350785
4334,3304099.716975013
4335,3304464.9625277137
4336,3304830.2093600174
4337,3305195.4459744315
4338,3305560.690767163
4339,3305925.9309004624
4340,3306291.175635727
4341,3306656.4225559137
4342,3307021.6602005395
4343,3307386.903360321
4344,3307752.149521033
4345,3308117.3897756175
4346,3308482.635762196
4347,3308847.881980301
4348,3309213.1251687766
4349,3309578.36966161
4350,3309943.606067765
4351,3310308.8453272628
4352,3310674.0914768074
4353,3311039.327709009
4354,3311404.568326424
4355,3311769.8101478196
4356,3312135.049768301
4357,3312500.296055369
4358,3312865.537343288
4359,3313230.783117612
4360,3313596.0321569806
4361,3313961.272560715
4362,3314326.515480891
4363,3314691.760270076
4364,3315057.0043695727
4365,3315422.2476707874
4366,3315787.487125054
4367,3316152.7258812827
4368,3316517.9697659463
4369,3316883.2095910674
4370,3317248.4514003694
4371,3317613.697172169
4372,3317978.9398406455
4373,3318344.180737017
4374,3318709.4200270954
4375,3319074.6606904124
4376,3319439.9064247767
4377,3319805.147290921
4378,3320170.3885885784
4379,3320535.632402217
4380,3320900.8776029595
4381,3321266.1219019983
4382,3321631.3671047664
4383,3321996.612705086
4384,3322361.857013988
4385,3322727.098647102
4386,3323092.336705414
4387,3323457.5801201556
4388,3323822.8234468997
4389,3324188.0615852363
4390,3324553.3013326162
4391,3324918.540026969
4392,3325283.7818559506
4393,3325649.024853823
4394,3326014.2679362623
4395,3326379.5142718363
4396,3326744.7609712416
4397,3327110.0025939937
4398,3327475.2443970386
4399,3327840.4897059575
4400,3328205.7330054604
4401,3328570.975566374
4402,3328936.216860153
4403,3329301.4560484127
4404,3329666.703287435
4405,3330031.943493912
4406,3330397.1862427043
4407,3330762.431807742
4408,3331127.670775264
4409,3331492.911816667
4410,3331858.1508290344
4411,3332223.3912346247
4412,3332588.638161927
4413,3332953.8775301017
4414,3333319.117576025
4415,3333684.362364205
4416,3334049.605118638
4417,3334414.8504621554
4418,3334780.0973481904
4419,3335145.341307384
4420,3335510.58927298
4421,3335875.82990533
4422,3336241.068029835
4423,3336606.3147572996
4424,3336971.5535871293
4425,3337336.7928954256
4426,3337702.0335505423
4427,3338067.2694025063
4428,3338432.516361694
4429,3338797.7579620103
4430,3339162.9987879796
4431,3339528.2476761984
4432,3339893.488432788
4433,3340258.7288881466
4434,3340623.9748181878
4435,3340989.215360576
4436,3341354.4633606793
4437,3341719.706600664
4438,3342084.943331717
4439,3342450.1909234044
4440,3342815.4330984405
4441,3343180.673713706
4442,3343545.9222950856
4443,3343911.1605413705
4444,3344276.4051334336
4445,3344641.645812193
4446,3345006.8802205003
4447,3345372.127559215
4448,3345737.3672375334
4449,3346102.6048355093
4450,3346467.8490562807
4451,3346833.088305119
4452,3347198.335373943
4453,3347563.5830887714
4454,3347928.8244913416
4455,3348294.0739043644
4456,3348659.3179970346
4457,3349024.554898536
4458,3349389.8021645295
4459,3349755.0421465198
4460,3350120.2842965955
4461,3350485.5284069525
4462,3350850.760947478
4463,3351216.005893266
4464,3351581.2493658075
4465,3351946.4859287166
4466,3352311.7359875985
4467,3352676.97516423
4468,3353042.2174909995
4469,3353407.46289185
4470,3353772.6999113997
4471,3354137.947390281
4472,3354503.1926391334
4473,3354868.429235401
4474,3355233.675220297
4475,3355598.9178018644
4476,3355964.1613455596
4477,3356329.4110404775
4478,3356694.650716364
4479,3357059.894743059
4480,3357425.139134646
4481,3357790.372399832
4482,3358155.616436976
4483,3358520.8576162946
4484,3358886.09583565
4485,3359251.340645
4486,3359616.5758785363
4487,3359981.8197531225
4488,3360347.067837168
4489,3360712.3072296563
4490,3361077.555764404
4491,3361442.800784819
4492,3361808.041993593
4493,3362173.2886961275
4494,3362538.529334817
4495,3362903.772493587
4496,3363269.01936379
4497,3363634.2532188017
4498,3363999.494925905
4499,3364364.738615782
4500,3364729.977763981
4501,3365095.2253056667
4502,3365460.4656624766
4503,3365825.706446395
4504,3366190.952074264
4505,3366556.187159382
4506,3366921.4306600904
4507,3367286.6757771457
4508,3367651.9161268687
4509,3368017.160745361
4510,3368382.402203379
4511,3368747.6466398984
4512,3369112.895699501
4513,3369478.1386734983
4514,3369843.3816706217
4515,3370208.627281737
4516,3370573.8658074737
4517,3370939.1071482077
4518,3371304.3489053096
4519,3371669.58785008
4520,3372034.831763321
4521,3372400.067337062
4522,3372765.3059542817
4523,3373130.5520393807
4524,3373495.7938903477
4525,3373861.0403392985
4526,3374226.2850236027
4527,3374591.528057355
4528,3374956.774147412
4529,3375322.0144676026
4530,3375687.257896976
4531,3376052.5033383053
4532,3376417.7449342906
4533,3376782.9848759025
4534,3377148.227057907
4535,3377513.4696123926
4536,3377878.7140801684
4537,3378243.956843511
4538,3378609.196295548
4539,3378974.439403197
4540,3379339.679369878
4541,3379704.918896379
4542,3380070.1621897295
4543,3380435.4046680923
4544,3380800.646913783
4545,3381165.8880211823
4546,3381531.129542836
4547,3381896.3758325735
4548,3382261.6231002836
4549,3382626.86804902
4550,3382992.112345094
4551,3383357.3569610254
4552,3383722.597419039
4553,3384087.8387556905
4554,3384453.079173542
4555,3384818.3199075395
4556,3385183.5617704475
4557,3385548.798586649
4558,3385914.03960756
4559,3386279.284367408
4560,3386644.527929565
4561,3387009.7712637153
4562,3387375.0139457686
4563,3387740.256227363
4564,3388105.5004457403
4565,3388470.7432769053
4566,3388835.9858934735
4567,3389201.2331902683
4568,3389566.474215186
4569,3389931.7139863283
4570,3390296.95806795
4571,3390662.199634101
4572,3391027.4468696574
4573,3391392.689274096
4574,3391757.928105654
4575,3392123.1740402887
4576,3392488.411115344
4577,3392853.6511961715
4578,3393218.8934864425
4579,3393584.132336677
4580,3393949.375469767
4581,3394314.6161463736
4582,3394679.857286631
4583,3395045.107762277
4584,3395410.3536026445
4585,3395775.5962212486
4586,3396140.8429352525
4587,3396506.0836762898
4588,3396871.326764951
4589,3397236.5709680147
4590,3397601.808555591
4591,3397967.0553354523
4592,3398332.2947606123
4593,3398697.5293279514
4594,3399062.774901335
4595,3399428.0146474494
4596,3399793.2592523056
4597,3400158.503955327
4598,3400523.7412806237
4599,3400888.988884199
4600,3401254.230976955
4601,3401619.46985636
4602,3401984.717430546
4603,3402349.9588583047
4604,3402715.2000262886
4605,3403080.445628859
4606,3403445.684846014
4607,3403810.9351372635
4608,3404176.1812776993
4609,3404541.418243107
4610,3404906.6645114967
4611,3405271.902947478
4612,3405637.141065833
4613,3406002.386092373
4614,3406367.6213824684
4615,3406732.866532836
4616,3407098.108166542
4617,3407463.343039333
4618,3407828.5912841526
4619,3408193.836181448
4620,3408559.07960677
4621,3408924.3283574427
4622,3409289.568338818
4623,3409654.8137567034
4624,3410020.0611083726
4625,3410385.297093824
4626,3410750.54318371
4627,3411115.7856370425
4628,3411481.0204777727
4629,3411846.2664046152
4630,3412211.5042503527
4631,3412576.74941947
4632,3412941.9971664636
4633,3413307.2311572265
4634,3413672.476134829
4635,3414037.71841882
4636,3414402.955806153
4637,3414768.203283445
4638,3415133.4428072134
4639,3415498.687529169
4640,3415863.933096475
4641,3416229.170809621
4642,3416594.4179191687
4643,3416959.6671463107
4644,3417324.9072174593
4645,3417690.153697374
4646,3418055.3938854253
4647,3418420.633939757
4648,3418785.880107727
4649,3419151.11449908
4650,3419516.355796953
4651,3419881.5997446957
4652,3420246.8329135375
4653,3420612.0780002745
4654,3420977.320996427
4655,3421342.5654579336
4656,3421707.8157296814
4657,3422073.0538739134
4658,3422438.297676283
4659,3422803.5450017136
4660,3423168.783880882
4661,3423534.0291994647
4662,3423899.2726993244
4663,3424264.513095046
4664,3424629.7575189103
4665,3424994.995522218
4666,3425360.237497611
4667,3425725.4864766216
4668,3426090.7237100024
4669,3426455.9657485234
4670,3426821.207536458
4671,3427186.447448426
4672,3427551.692432062
4673,3427916.9309650506
4674,3428282.1723966193
4675,3428647.418362594
4676,3429012.656437832
4677,3429377.9008230926
4678,3429743.148433976
4679,3430108.394965394
4680,3430473.6415792117
4681,3430838.8831229275
4682,3431204.1235383037
4683,3431569.36890103
