year,tdb
1274,2186457.870452228
1275,2186823.1175895245
1276,2187188.3657512194
1277,2187553.605181197
1278,2187918.8495312715
1279,2188284.0857390813
1280,2188649.3269449887
1281,2189014.5730707543
1282,2189379.8048569076
1283,2189745.0469082654
1284,2190110.290709609
1285,2190475.52919288
1286,2190840.77522401
1287,2191206.01772878
1288,2191571.2647347106
1289,2191936.5130669684
1290,2192301.749723999
1291,2192666.9929805594
1292,2193032.240345246
1293,2193397.4814817454
1294,2193762.7231416656
1295,2194127.96406579
1296,2194493.203708858
1297,2194858.4488030653
1298,2195223.685352367
1299,2195588.92792061
1300,2195954.177003373
1301,2196319.4152401844
1302,2196684.6561645204
1303,2197049.896669492
1304,2197415.138043059
1305,2197780.383985878
1306,2198145.6203734996
1307,2198510.862073766
1308,2198876.1089598127
1309,2199241.3505833875
1310,2199606.595567875
1311,2199971.8420781624
1312,2200337.088053553
1313,2200702.3321605795
1314,2201067.5700676325
1315,2201432.808969085
1316,2201798.0546876597
1317,2202163.2944446807
1318,2202528.53185668
1319,2202893.773197141
1320,2203259.0129994964
1321,2203624.2553704837
1322,2203989.4956665537
1323,2204354.739018855
1324,2204719.987566507
1325,2205085.230909524
1326,2205450.471450669
1327,2205815.716018124
1328,2206180.9617268774
1329,2206546.204685646
1330,2206911.4446315337
1331,2207276.685145298
1332,2207641.928540974
1333,2208007.171863441
1334,2208372.411562307
1335,2208737.656776042
1336,2209102.9014691277
1337,2209468.14018967
1338,2209833.3783294936
1339,2210198.617188315
1340,2210563.8608446065
1341,2210929.1027508024
1342,2211294.3420948093
1343,2211659.584393982
1344,2212024.8304600185
1345,2212390.0736619616
1346,2212755.3171033715
1347,2213120.5645742062
1348,2213485.8098398168
1349,2213851.0542047927
1350,2214216.293575414
1351,2214581.533890372
1352,2214946.7808154766
1353,2215312.017961567
1354,2215677.255453039
1355,2216042.4956805767
1356,2216407.734418692
1357,2216772.97921756
1358,2217138.2198329363
1359,2217503.463862119
1360,2217868.712623271
1361,2218233.952630517
1362,2218599.1921721343
1363,2218964.437332416
1364,2219329.680904292
1365,2219694.9247064614
1366,2220060.1664095065
1367,2220425.405666522
1368,2220790.653803405
1369,2221155.895127225
1370,2221521.1343157953
1371,2221886.382117984
1372,2222251.622436147
1373,2222616.8630388766
1374,2222982.1032284647
1375,2223347.3402348068
1376,2223712.588291135
1377,2224077.826785775
1378,2224443.0627897317
1379,2224808.308156041
1380,2225173.54973699
1381,2225538.7941159145
1382,2225904.0412127287
1383,2226269.2842597277
1384,2226634.53407412
1385,2226999.776183109
1386,2227365.011704471
1387,2227730.259227246
1388,2228095.499942757
1389,2228460.7393922852
1390,2228825.9819544028
1391,2229191.2174325967
1392,2229556.464124418
1393,2229921.706124762
1394,2230286.9425295168
1395,2230652.191645663
1396,2231017.432664125
1397,2231382.6716046645
1398,2231747.915987529
1399,2232113.155552022
1400,2232478.4031577385
1401,2232843.6467330726
1402,2233208.88173878
1403,2233574.128274301
1404,2233939.37373166
1405,2234304.6134260907
1406,2234669.8633157574
1407,2235035.1043632263
1408,2235400.349103493
1409,2235765.592297082
1410,2236130.823702441
1411,2236496.069393542
1412,2236861.311138263
1413,2237226.5455735093
1414,2237591.7900416413
1415,2237957.027586579
1416,2238322.273299731
1417,2238687.520191998
1418,2239052.7585880407
1419,2239418.007736389
1420,2239783.253324582
1421,2240148.491356629
1422,2240513.737505603
1423,2240878.980258997
1424,2241244.223628304
1425,2241609.4685867163
1426,2241974.7016546056
1427,2242339.9440341643
1428,2242705.1898537874
1429,2243070.425270131
1430,2243435.6723886323
1431,2243800.9142240006
1432,2244166.155008261
1433,2244531.3996706684
1434,2244896.6337029343
1435,2245261.877807241
1436,2245627.1251708576
1437,2245992.360789388
1438,2246357.6058840128
1439,2246722.850170375
1440,2247088.0950175365
1441,2247453.3440072243
1442,2247818.5847652024
1443,2248183.8286335696
1444,2248549.075704853
1445,2248914.309548457
1446,2249279.5511539127
1447,2249644.79451544
1448,2250010.0331157753
1449,2250375.275795934
1450,2250740.5101877097
1451,2251105.7511617076
1452,2251470.9989619055
1453,2251836.2375433776
1454,2252201.48368397
1455,2252566.7304574708
1456,2252931.9733170117
1457,2253297.217950742
1458,2253662.4582451065
1459,2254027.7014902267
1460,2254392.948638753
1461,2254758.1854180363
1462,2255123.424921829
1463,2255488.6706833374
1464,2255853.912300246
1465,2256219.1562925833
1466,2256584.3979949146
1467,2256949.637016394
1468,2257314.8831684287
1469,2257680.118278205
1470,2258045.358259984
1471,2258410.6045015207
1472,2258775.8455987168
1473,2259141.087586367
1474,2259506.327833267
1475,2259871.571255118
1476,2260236.8199995183
1477,2260602.0629622275
1478,2260967.3071520203
1479,2261332.553860787
1480,2261697.7970662145
1481,2262063.036083451
1482,2262428.276837282
1483,2262793.517928889
1484,2263158.7596752904
1485,2263523.9974041753
1486,2263889.2340322663
1487,2264254.4793099635
1488,2264619.723476256
1489,2264984.965603257
1490,2265350.2094520265
1491,2265715.452139658
1492,2266080.69628031
1493,2266445.9365727035
1494,2266811.178547329
1495,2267176.424631434
1496,2267541.6697363616
1497,2267906.9090417805
1498,2268272.1501949388
1499,2268637.394386607
1500,2269002.638556513
1501,2269367.881629429
1502,2269733.122709757
1503,2270098.365348848
1504,2270463.6091496376
1505,2270828.8456613743
1506,2271194.086082072
1507,2271559.3288718048
1508,2271924.5690341135
1509,2272289.8080956964
1510,2272655.048816414
1511,2273020.2937551863
1512,2273385.5429240693
1513,2273750.787014701
1514,2274116.0294189285
1515,2274481.2774014454
1516,2274846.518432399
1517,2275211.7584050233
1518,2275577.0014044144
1519,2275942.241950836
1520,2276307.487193897
1521,2276672.723856944
1522,2277037.9611702
1523,2277403.207898722
1524,2277768.448811241
1525,2278133.6903669867
1526,2278498.933256872
1527,2278864.174306569
1528,2279229.4198124846
1529,2279594.6599585377
1530,2279959.9007792906
1531,2280325.148438689
1532,2280690.3907783274
1533,2281055.6287456434
1534,2281420.8744139215
1535,2281786.1176858856
1536,2282151.3659638716
1537,2282516.6104762885
1538,2282881.847704914
1539,2283247.0951394318
1540,2283612.333629316
1541,2283977.5685265064
1542,2284342.812768257
1543,2284708.0505382526
1544,2285073.2934499173
1545,2285438.5332994857
1546,2285803.7697288324
1547,2286169.020795992
1548,2286534.265842973
1549,2286899.5063195126
1550,2287264.754501246
1551,2287629.997237168
1552,2287995.2411504975
1553,2288360.485781921
1554,2288725.7231780747
1555,2289090.970512453
1556,2289456.2119728024
1557,2289821.4442115217
1558,2290186.69025514
1559,2290551.9314528597
1560,2290917.1745618475
1561,2291282.419456074
1562,2291647.6554776966
1563,2292012.90176245
1564,2292378.1441991883
1565,2292743.3789410763
1566,2293108.6264349734
1567,2293473.869151309
1568,2293839.1104574064
1569,2294204.3555785087
1570,2294569.594940519
1571,2294934.8440407375
1572,2295300.092864914
1573,2295665.3286248236
1574,2296030.575251309
1575,2296395.8174907384
1576,2296761.054423694
1577,2297126.299585369
1578,2297491.534273638
1579,2297856.7779564722
1580,2298222.020857783
1581,2298587.251870967
1582,2298952.4986075955
1583,2299317.744492553
1584,2299682.987003657
1585,2300048.234957291
1586,2300413.474728736
1587,2300778.7202295507
1588,2301143.9666293385
1589,2301509.202416278
1590,2301874.4475442795
1591,2302239.693350017
1592,2302604.929885252
1593,2302970.173373621
1594,2303335.4143075636
1595,2303700.657936611
1596,2304065.906794542
1597,2304431.1403650623
1598,2304796.38295572
1599,2305161.6279214346
1600,2305526.863381284
1601,2305892.108187611
1602,2306257.3480709377
1603,2306622.5905766147
1604,2306987.83612119
1605,2307353.071444541
1606,2307718.3172385497
1607,2308083.567850829
1608,2308448.8096754095
1609,2308814.0556621593
1610,2309179.2982676323
1611,2309544.540246671
1612,2309909.785204867
1613,2310275.020666231
1614,2310640.260514902
1615,2311005.5062772282
1616,2311370.7404770064
1617,2311735.9814522737
1618,2312101.225010541
1619,2312466.468536762
1620,2312831.7161769066
1621,2313196.9536750545
1622,2313562.195594428
1623,2313927.443084552
1624,2314292.6826808667
1625,2314657.9254558883
1626,2315023.1710714744
1627,2315388.4140143245
1628,2315753.657183376
1629,2316118.896279001
1630,2316484.1383816083
1631,2316849.387725772
1632,2317214.6280793953
1633,2317579.8673056667
1634,2317945.1107034255
1635,2318310.350427964
1636,2318675.59205715
1637,2319040.8298994093
1638,2319406.069175162
1639,2319771.314480655
1640,2320136.5521313376
1641,2320501.7943996005
1642,2320867.0415463806
1643,2321232.2902614847
1644,2321597.5361412875
1645,2321962.777869739
1646,2322328.020582594
1647,2322693.2653297675
1648,2323058.50659181
1649,2323423.7453350495
1650,2323788.9881727407
1651,2324154.2303731074
1652,2324519.4675626243
1653,2324884.707543405
1654,2325249.94898429
1655,2325615.195056499
1656,2325980.4376761033
1657,2326345.6761162137
1658,2326710.9205214
1659,2327076.165298922
1660,2327441.4069582955
1661,2327806.6483940934
1662,2328171.8921843595
1663,2328537.1358061396
1664,2328902.377477983
1665,2329267.6193303904
1666,2329632.86428834
1667,2329998.1140191182
1668,2330363.3541792827
1669,2330728.5931032095
1670,2331093.83511264
1671,2331459.0747675584
1672,2331824.3152569863
1673,2332189.5542326597
1674,2332554.7943980196
1675,2332920.039701317
1676,2333285.277888852
1677,2333650.518814766
1678,2334015.7666245834
1679,2334381.0128767765
1680,2334746.256963333
1681,2335111.50014905
1682,2335476.742045105
1683,2335841.9904994615
1684,2336207.2310360787
1685,2336572.4687499343
1686,2336937.7139828037
1687,2337302.9519835687
1688,2337668.19191583
1689,2338033.4336557025
1690,2338398.675032567
1691,2338763.9250781736
1692,2339129.164262769
1693,2339494.400997426
1694,2339859.646468851
1695,2340224.887067951
1696,2340590.127818733
1697,2340955.371456939
1698,2341320.6123311357
1699,2341685.859569406
1700,2342051.101948981
1701,2342416.340827239
1702,2342781.592021689
1703,2343146.837120452
1704,2343512.075525616
1705,2343877.3209261214
1706,2344242.558304336
1707,2344607.8045518063
1708,2344973.0451607946
1709,2345338.27836727
1710,2345703.524592201
1711,2346068.762892745
1712,2346433.999644612
1713,2346799.2462572083
1714,2347164.488893357
1715,2347529.738700348
1716,2347894.982641782
1717,2348260.2195217595
1718,2348625.467610407
1719,2348990.711297783
1720,2349355.9493303336
1721,2349721.195454614
1722,2350086.43551805
1723,2350451.678670956
1724,2350816.922797664
1725,2351182.15821321
1726,2351547.4076599823
1727,2351912.651799109
1728,2352277.8853232847
1729,2352643.1305378517
1730,2353008.368970861
1731,2353373.6122663165
1732,2353738.85664941
1733,2354104.091394215
1734,2354469.337749979
1735,2354834.5823479537
1736,2355199.8185744565
1737,2355565.0686403806
1738,2355930.315364076
1739,2356295.5609020116
1740,2356660.80744355
1741,2357026.043124741
1742,2357391.2876937897
1743,2357756.5330235963
1744,2358121.7649904746
1745,2358487.00913246
1746,2358852.248694897
1747,2359217.4871058883
1748,2359582.732114883
1749,2359947.9690026394
1750,2360313.2168537118
1751,2360678.463916432
1752,2361043.699301492
1753,2361408.9448661236
1754,2361774.1897174544
1755,2362139.432629304
1756,2362504.67872804
1757,2362869.9175160807
1758,2363235.160557521
1759,2363600.407153347
1760,2363965.6423596926
1761,2364330.887967961
1762,2364696.1359647126
1763,2365061.3751974823
1764,2365426.6187327527
1765,2365791.854700361
1766,2366157.0950027714
1767,2366522.342044162
1768,2366887.5745574515
1769,2367252.8177312245
1770,2367618.062426898
1771,2367983.302584272
1772,2368348.549005253
1773,2368713.7926964443
1774,2369079.0401355503
1775,2369444.288722048
1776,2369809.525792105
1777,2370174.767844367
1778,2370540.014596232
1779,2370905.254534865
1780,2371270.4954202627
1781,2371635.7347939974
1782,2372000.9734832225
1783,2372366.217076297
1784,2372731.453808849
1785,2373096.6964282896
1786,2373461.94595773
1787,2373827.1862230203
1788,2374192.4282618
1789,2374557.669876434
1790,2374922.912907023
1791,2375288.159170193
1792,2375653.3975618468
1793,2376018.639331947
1794,2376383.8857978988
1795,2376749.1279962882
1796,2377114.3705157745
1797,2377479.61658896
1798,2377844.8606786896
1799,2378210.1044755243
1800,2378575.3416648232
1801,2378940.5798081863
1802,2379305.825173312
1803,2379671.065343872
1804,2380036.3036547387
1805,2380401.545253053
1806,2380766.7861107457
1807,2381132.0292296493
1808,2381497.2702945517
1809,2381862.5154743344
1810,2382227.7643194096
1811,2382593.0088199163
1812,2382958.249521665
1813,2383323.492550555
1814,2383688.738644025
1815,2384053.9794312846
1816,2384419.2195272753
1817,2384784.458808905
1818,2385149.700659116
1819,2385514.9438012894
1820,2385880.1827338417
1821,2386245.4278341737
1822,2386610.6732938346
1823,2386975.91286466
1824,2387341.1520105144
1825,2387706.39226416
1826,2388071.6364890244
1827,2388436.880239843
1828,2388802.1203998183
1829,2389167.362588617
1830,2389532.608673558
1831,2389897.851858511
1832,2390263.0944944564
1833,2390628.3420077553
1834,2390993.585981481
1835,2391358.8302658168
1836,2391724.0686080945
1837,2392089.3075624476
1838,2392454.55400964
1839,2392819.791012975
1840,2393185.028548666
1841,2393550.2693616017
1842,2393915.5086429436
1843,2394280.7531192056
1844,2394645.9952833178
1845,2395011.239089944
1846,2395376.489813777
1847,2395741.7308597444
1848,2396106.9706080295
1849,2396472.2169612455
1850,2396837.459943291
1851,2397202.703921427
1852,2397567.9455744075
1853,2397933.1829729187
1854,2398298.430546124
1855,2398663.670314936
1856,2399028.9089126037
1857,2399394.156775971
1858,2399759.3965048213
1859,2400124.63788707
1860,2400489.877776646
1861,2400855.115604815
1862,2401220.3633719534
1863,2401585.604060721
1864,2401950.840770464
1865,2402316.0870758425
1866,2402681.3296545176
1867,2403046.573701645
1868,2403411.821833588
1869,2403777.064301119
1870,2404142.313619982
1871,2404507.555653373
1872,2404872.789457008
1873,2405238.036494231
1874,2405603.2762673874
1875,2405968.5144854235
1876,2406333.7570940815
1877,2406698.9910881408
1878,2407064.2383105205
1879,2407429.4803796266
1880,2407794.717963217
1881,2408159.9682490667
1882,2408525.211124528
1883,2408890.4513742854
1884,2409255.696999697
1885,2409620.937458071
1886,2409986.185062992
1887,2410351.4295494277
1888,2410716.664146038
1889,2411081.909909434
1890,2411447.153632915
1891,2411812.39185056
1892,2412177.640401539
1893,2412542.880875028
1894,2412908.1244738083
1895,2413273.3678480643
1896,2413638.599234717
1897,2414003.8450234984
1898,2414369.087612338
1899,2414734.3234734787
1900,2415099.5687226662
1901,2415464.8076633723
1902,2415830.0535972407
1903,2416195.3016879377
1904,2416560.5411931477
1905,2416925.789986884
1906,2417291.0365815233
1907,2417656.2730036243
1908,2418021.518531506
1909,2418386.759484846
1910,2418752.0020473
1911,2419117.2466119216
1912,2419482.478923939
1913,2419847.720833275
1914,2420212.9661104665
1915,2420578.2020211383
1916,2420943.44972398
1917,2421308.692440067
1918,2421673.934893416
1919,2422039.180245936
1920,2422404.416289972
1921,2422769.6612003567
1922,2423134.9086495894
1923,2423500.14548968
1924,2423865.3888853155
1925,2424230.6335611795
1926,2424595.8763071527
1927,2424961.1244538575
1928,2425326.364879348
1929,2425691.6075335722
1930,2426056.854384209
1931,2426422.0876718513
1932,2426787.3288572906
1933,2427152.572088037
1934,2427517.8111731773
1935,2427883.054733416
1936,2428248.290251366
1937,2428613.5317800613
1938,2428978.780136894
1939,2429344.0198083245
1940,2429709.2670605257
1941,2430074.5139517314
1942,2430439.7580435006
1943,2430805.0018784087
1944,2431170.242514348
1945,2431535.48474024
1946,2431900.7310949527
1947,2432265.967687839
1948,2432631.2058382067
1949,2432996.4504570696
1950,2433361.691376589
1951,2433726.934940292
1952,2434092.177026887
1953,2434457.417151513
1954,2434822.6627070517
1955,2435187.899271858
1956,2435553.1395242778
1957,2435918.386716347
1958,2436283.6294248234
1959,2436648.871939551
1960,2437014.113006825
1961,2437379.356422851
1962,2437744.603974241
1963,2438109.847431573
1964,2438475.0905822413
1965,2438840.3366645086
1966,2439205.5791960335
1967,2439570.8173071775
1968,2439936.0579099893
1969,2440301.2977966922
1970,2440666.53963585
1971,2441031.7770787166
1972,2441397.014863219
1973,2441762.259315494
1974,2442127.5049018892
1975,2442492.748563071
1976,2442857.9934032164
1977,2443223.238237006
1978,2443588.482425777
1979,2443953.7236457323
1980,2444318.965958467
1981,2444684.2105914764
1982,2445049.4563139346
1983,2445414.694269477
1984,2445779.934065339
1985,2446145.17724281
1986,2446510.418841796
1987,2446875.662066217
1988,2447240.902141795
1989,2447606.1450964347
1990,2447971.3892103382
1991,2448336.6267341375
1992,2448701.867937782
1993,2449067.1121513215
1994,2449432.353835484
1995,2449797.593855436
1996,2450162.835969411
1997,2450528.0804342874
1998,2450893.3300418444
1999,2451258.574720113
2000,2451623.8167242794
2001,2451989.063965318
2002,2452354.303591575
2003,2452719.5419787327
2004,2453084.78476793
2005,2453450.0235017906
2006,2453815.268949685
2007,2454180.5056431317
2008,2454545.742783826
2009,2454910.989685309
2010,2455276.231350291
2011,2455641.4738954096
2012,2456006.718696051
2013,2456371.9605258415
2014,2456737.206948141
2015,2457102.4487938806
2016,2457467.688812122
2017,2457832.9372308212
2018,2458198.178626884
2019,2458563.4159364346
2020,2458928.6603027387
2021,2459293.9016301176
2022,2459659.148991581
2023,2460024.3931392357
2024,2460389.630003067
2025,2460754.8773094835
2026,2461120.1158400914
2027,2461485.351408562
2028,2461850.596142514
2029,2462215.8352206782
2030,2462581.079032576
2031,2462946.3204811285
2032,2463311.558039853
2033,2463676.80822646
2034,2464042.0547859557
2035,2464407.2945597745
2036,2464772.544038059
2037,2465137.785857465
2038,2465503.028694539
2039,2465868.273355874
2040,2466233.5090780854
2041,2466598.755715987
2042,2466963.9965511383
2043,2467329.2280326183
2044,2467694.4737321297
2045,2468059.714085885
2046,2468424.9579559956
2047,2468790.2041422604
2048,2469155.440895302
2049,2469520.6878330386
2050,2469885.9308617464
2051,2470251.167442353
2052,2470616.4147622506
2053,2470981.65886119
2054,2471346.900101558
2055,2471712.145550983
2056,2472077.384177386
2057,2472442.631474714
2058,2472807.8800677443
2059,2473173.115069583
2060,2473538.3610522076
2061,2473903.6027170345
2062,2474268.8393099424
2063,2474634.084344976
2064,2474999.3195698983
2065,2475364.5628592963
2066,2475729.8067693366
2067,2476095.038342811
2068,2476460.285603819
2069,2476825.5322158854
2070,2477190.7760900455
2071,2477556.0251804492
2072,2477921.2661136333
2073,2478286.5109038358
2074,2478651.7574440623
2075,2479016.9925662284
2076,2479382.2365105622
2077,2479747.48161424
2078,2480112.7171075526
2079,2480477.960197369
2080,2480843.199121738
2081,2481208.4420058997
2082,2481573.6901891027
2083,2481938.925396254
2084,2482304.1681759134
2085,2482669.4137417963
2086,2483034.651215345
2087,2483399.8968024403
2088,2483765.1385053727
2089,2484130.3820684473
2090,2484495.628002795
2091,2484860.8644489665
2092,2485226.108707056
2093,2485591.3590506143
2094,2485956.6006955644
2095,2486321.8452991066
2096,2486687.0876861536
2097,2487052.327259398
2098,2487417.572081636
2099,2487782.8064270853
2100,2488148.0462158876
2101,2488513.291796321
2102,2488878.5267775604
2103,2489243.768399928
2104,2489609.012092988
2105,2489974.256976306
2106,2490339.505615638
2107,2490704.7451224993
2108,2491069.9880797914
2109,2491435.2353101885
2110,2491800.4759312095
2111,2492165.718195698
2112,2492530.962682527
2113,2492896.2049266584
2114,2493261.4459423022
2115,2493626.6850366015
2116,2493991.925077741
2117,2494357.173610982
2118,2494722.4145012237
2119,2495087.65411719
2120,2495452.897710968
2121,2495818.138169202
2122,2496183.380583275
2123,2496548.619834838
2124,2496913.8606394096
2125,2497279.1065526647
2126,2497644.3462810605
2127,2498009.5881014895
2128,2498374.834637241
2129,2498740.0829111477
2130,2499105.3285730626
2131,2499470.5698485924
2132,2499835.8115648055
2133,2500201.0547605795
2134,2500566.2957980568
2135,2500931.53373407
2136,2501296.775915879
2137,2501662.0178717985
2138,2502027.2552210437
2139,2502392.4949651374
2140,2502757.737064507
2141,2503122.98380123
2142,2503488.227909546
2143,2503853.468760086
2144,2504218.7124583134
2145,2504583.959023772
2146,2504949.200398519
2147,2505314.442327613
2148,2505679.686530499
2149,2506044.928800994
2150,2506410.170723314
2151,2506775.4111999366
2152,2507140.654329917
2153,2507505.9037461258
2154,2507871.143313107
2155,2508236.3823798127
2156,2508601.6239520134
2157,2508966.863665668
2158,2509332.1051238407
2159,2509697.344396642
2160,2510062.585295498
2161,2510427.830731298
2162,2510793.0710256966
2163,2511158.311355471
2164,2511523.5601278925
2165,2511888.8067221595
2166,2512254.0513416394
2167,2512619.2953529498
2168,2512984.5355332657
2169,2513349.783657656
2170,2513715.0234114313
2171,2514080.2598272474
2172,2514445.504851624
2173,2514810.742011392
2174,2515175.981189591
2175,2515541.222882907
2176,2515906.4632170214
2177,2516271.714420528
2178,2516636.9546925137
2179,2517002.1927661737
2180,2517367.4391436772
2181,2517732.6811917205
2182,2518097.922778873
2183,2518463.1679190183
2184,2518828.4086849955
2185,2519193.655800365
2186,2519558.8980429997
2187,2519924.1351954993
2188,2520289.3855189215
2189,2520654.629374891
2190,2521019.8675784315
2191,2521385.1117053386
2192,2521750.3480057195
2193,2522115.593149704
2194,2522480.8346319925
2195,2522846.0681973775
2196,2523211.3148754938
2197,2523576.554638
2198,2523941.7922330927
2199,2524307.039652267
2200,2524672.2833907353
2201,2525037.533669126
2202,2525402.7796936296
2203,2525768.016404486
2204,2526133.2641902072
2205,2526498.508105255
2206,2526863.744206992
2207,2527228.9902203386
2208,2527594.22793079
2209,2527959.470604988
2210,2528324.713616296
2211,2528689.9480729112
2212,2529055.1973728635
2213,2529420.4421465304
2214,2529785.6772399694
2215,2530150.92299823
2216,2530516.162441346
2217,2530881.4067456992
2218,2531246.652193591
2219,2531611.888672767
2220,2531977.1349490127
2221,2532342.380103281
2222,2532707.6162279863
2223,2533072.8644547034
2224,2533438.1108500897
2225,2533803.3544305884
2226,2534168.601288447
2227,2534533.8355596107
2228,2534899.0789531358
2229,2535264.3242575675
2230,2535629.556167718
2231,2535994.8006327944
2232,2536360.0404383535
2233,2536725.279566401
2234,2537090.5251949024
2235,2537455.7631152575
2236,2537821.011749931
2237,2538186.2607398718
2238,2538551.4972153595
2239,2538916.7427974897
2240,2539281.9873597035
2241,2539647.230565382
2242,2540012.475904651
2243,2540377.7143900543
2244,2540742.955883273
2245,2541108.201739778
2246,2541473.4358074176
2247,2541838.6801896044
2248,2542203.9275898007
2249,2542569.1672739154
2250,2542934.4110605293
2251,2543299.6475594477
2252,2543664.8887158534
2253,2544030.135707426
2254,2544395.37046839
2255,2544760.6136349044
2256,2545125.8595891856
2257,2545491.100252862
2258,2545856.346353428
2259,2546221.5905125774
2260,2546586.8373289932
2261,2546952.0859590564
2262,2547317.3230216866
2263,2547682.5634704563
2264,2548047.80949512
2265,2548413.048508865
2266,2548778.2892738264
2267,2549143.5284149274
2268,2549508.766731352
2269,2549874.010685477
2270,2550239.246979118
2271,2550604.490555262
2272,2550969.7397395037
2273,2551334.982862484
2274,2551700.2257030685
2275,2552065.468155836
2276,2552430.7123424876
2277,2552795.9582083574
2278,2553161.197721819
2279,2553526.4385978454
2280,2553891.683689235
2281,2554256.92544517
2282,2554622.1659217747
2283,2554987.4112881804
2284,2555352.6548871533
2285,2555717.897684445
2286,2556083.135173522
2287,2556448.372394596
2288,2556813.618221766
2289,2557178.8589722165
2290,2557544.09886162
2291,2557909.3412315934
2292,2558274.5837353226
2293,2558639.8276061383
2294,2559005.0695469053
2295,2559370.315510756
2296,2559735.5639456804
2297,2560100.8094346784
2298,2560466.049534095
2299,2560831.2915685475
2300,2561196.5365387024
2301,2561561.7763451915
2302,2561927.0154646807
2303,2562292.254205691
2304,2562657.494210638
2305,2563022.7374567403
2306,2563387.9762731106
2307,2563753.2213396803
2308,2564118.468291012
2309,2564483.7094558966
2310,2564848.9495355207
2311,2565214.191462517
2312,2565579.4357293425
2313,2565944.6809695694
2314,2566309.9220320606
2315,2566675.1632861146
2316,2567040.4099428747
2317,2567405.6507776296
2318,2567770.8925531064
2319,2568136.138482274
2320,2568501.3817338636
2321,2568866.6258360315
2322,2569231.863604069
2323,2569597.102109676
2324,2569962.3485964085
2325,2570327.5865341686
2326,2570692.82481947
2327,2571058.066659666
2328,2571423.306948794
2329,2571788.5518475105
2330,2572153.7958043073
2331,2572519.0400720746
2332,2572884.2912664013
2333,2573249.533447785
2334,2573614.771555342
2335,2573980.018535869
2336,2574345.259214487
2337,2574710.5028902204
2338,2575075.7440062994
2339,2575440.979656484
2340,2575806.226772255
2341,2576171.4655393497
2342,2576536.7037006877
2343,2576901.9519125717
2344,2577267.192215529
2345,2577632.4348192774
2346,2577997.675987211
2347,2578362.9145546304
2348,2578728.1634174706
2349,2579093.4052804112
2350,2579458.6427240954
2351,2579823.8887914624
2352,2580189.131779375
2353,2580554.374697824
2354,2580919.6229479476
2355,2581284.8643163764
2356,2581650.1131865084
2357,2582015.354833321
2358,2582380.587432154
2359,2582745.833861011
2360,2583111.073145641
2361,2583476.3116033226
2362,2583841.5548085375
2363,2584206.7895276104
2364,2584572.0361174783
2365,2584937.2793131396
2366,2585302.517119068
2367,2585667.7687459667
2368,2586033.0128818806
2369,2586398.2536366065
2370,2586763.500040147
2371,2587128.7403417383
2372,2587493.9872400626
2373,2587859.2320369524
2374,2588224.4652972566
2375,2588589.7100920714
2376,2588954.952231184
2377,2589320.1894338992
2378,2589685.437788937
2379,2590050.6774895354
2380,2590415.9219730785
2381,2590781.165126689
2382,2591146.3978931652
2383,2591511.6433913726
2384,2591876.88755643
2385,2592242.125124901
2386,2592607.371089554
2387,2592972.611538486
2388,2593337.857158767
2389,2593703.105674582
2390,2594068.345297539
2391,2594433.593064405
2392,2594798.839884833
2393,2595164.0750173163
2394,2595529.319492315
2395,2595894.559652152
2396,2596259.8004054264
2397,2596625.0451124436
2398,2596990.2763267877
2399,2597355.518716008
2400,2597720.7635340975
2401,2598086.0005024425
2402,2598451.2490810817
2403,2598816.4932645704
2404,2599181.7374704545
2405,2599546.9835140295
2406,2599912.220987183
2407,2600277.4658591957
2408,2600642.7136031776
2409,2601007.950956945
2410,2601373.193443338
2411,2601738.436699512
2412,2602103.677922964
2413,2602468.924212895
2414,2602834.164625543
2415,2603199.406110654
2416,2603564.653042341
2417,2603929.886665809
2418,2604295.128098797
2419,2604660.3718034416
2420,2605025.612350553
2421,2605390.8567134985
2422,2605756.093761005
2423,2606121.335917144
2424,2606486.584399045
2425,2606851.8254776415
2426,2607217.072212056
2427,2607582.3198424173
2428,2607947.5629028897
2429,2608312.805682834
2430,2608678.0450243484
2431,2609043.286063986
2432,2609408.5314801503
2433,2609773.76785377
2434,2610139.0055687707
2435,2610504.2495236993
2436,2610869.4904381437
2437,2611234.7343504084
2438,2611599.9771587644
2439,2611965.2192525645
2440,2612330.4653347884
2441,2612695.703856988
2442,2613060.945636172
2443,2613426.1921569402
2444,2613791.436610399
2445,2614156.6779193156
2446,2614521.919669493
2447,2614887.161671287
2448,2615252.4074015827
2449,2615617.650831134
2450,2615982.89276445
2451,2616348.138402447
2452,2616713.3805451966
2453,2617078.618017523
2454,2617443.8585760137
2455,2617809.0984537746
2456,2618174.340938473
2457,2618539.5795243005
2458,2618904.81808821
2459,2619270.0627926034
2460,2619635.3089052127
2461,2620000.5540405246
2462,2620365.798668665
2463,2620731.045084177
2464,2621096.288453711
2465,2621461.529895002
2466,2621826.771770216
2467,2622192.0148268198
2468,2622557.26057704
2469,2622922.497407606
2470,2623287.736271904
2471,2623652.978773164
2472,2624018.219517877
2473,2624383.462954861
2474,2624748.7042729966
2475,2625113.9468867993
2476,2625479.1922095856
2477,2625844.430430896
2478,2626209.672697194
2479,2626574.9182557142
2480,2626940.1608994817
2481,2627305.401617447
2482,2627670.644428483
2483,2628035.8873561923
2484,2628401.1366941454
2485,2628766.3805401144
2486,2629131.621663156
2487,2629496.8684199993
2488,2629862.1067656334
