year,tt
9731,5275312.11670586
9732,5275677.355378194
9733,5276042.594050524
9734,5276407.83272285
9735,5276773.071395172
9736,5277138.310067488
9737,5277503.548739801
9738,5277868.787412111
9739,5278234.026084415
9740,5278599.264756715
9741,5278964.5034290105
9742,5279329.742101302
9743,5279694.9807735905
9744,5280060.219445873
9745,5280425.458118153
9746,5280790.696790427
9747,5281155.935462698
9748,5281521.174134964
9749,5281886.412807226
9750,5282251.6514794845
9751,5282616.890151738
9752,5282982.128823988
9753,5283347.3674962325
9754,5283712.606168473
9755,5284077.84484071
9756,5284443.083512943
9757,5284808.322185171
9758,5285173.560857395
9759,5285538.799529614
9760,5285904.03820183
9761,5286269.276874041
9762,5286634.515546248
9763,5286999.754218452
9764,5287364.99289065
9765,5287730.231562844
9766,5288095.470235034
9767,5288460.7089072205
9768,5288825.947579402
9769,5289191.186251579
9770,5289556.4249237515
9771,5289921.66359592
9772,5290286.902268086
9773,5290652.140940245
9774,5291017.379612402
9775,5291382.618284553
9776,5291747.856956702
9777,5292113.095628845
9778,5292478.334300984
9779,5292843.572973119
9780,5293208.81164525
9781,5293574.050317377
9782,5293939.288989499
9783,5294304.527661617
9784,5294669.766333731
9785,5295035.00500584
9786,5295400.243677946
9787,5295765.482350046
9788,5296130.721022143
9789,5296495.959694236
9790,5296861.1983663235
9791,5297226.437038409
9792,5297591.675710488
9793,5297956.914382564
9794,5298322.153054635
9795,5298687.391726702
9796,5299052.630398765
9797,5299417.869070824
9798,5299783.107742878
9799,5300148.346414928
9800,5300513.585086974
9801,5300878.823759016
9802,5301244.062431054
9803,5301609.301103087
9804,5301974.539775116
9805,5302339.77844714
9806,5302705.017119162
9807,5303070.255791178
9808,5303435.4944631895
9809,5303800.733135197
9810,5304165.9718072
9811,5304531.2104792
9812,5304896.449151196
9813,5305261.687823186
9814,5305626.926495172
9815,5305992.165167155
9816,5306357.403839134
9817,5306722.642511107
9818,5307087.881183077
9819,5307453.119855043
9820,5307818.358527003
9821,5308183.59719896
9822,5308548.835870913
9823,5308914.074542861
9824,5309279.313214806
9825,5309644.551886746
9826,5310009.790558681
9827,5310375.029230613
9828,5310740.26790254
9829,5311105.506574463
9830,5311470.745246382
9831,5311835.983918296
9832,5312201.222590207
9833,5312567.392424458
9834,5312932.634763984
9835,5313297.877103506
9836,5313663.118804095
9837,5314028.36050468
9838,5314393.602205262
9839,5314758.843905837
9840,5315124.085606409
9841,5315489.327306978
9842,5315854.569007542
9843,5316219.810708101
9844,5316585.052408656
9845,5316950.294109208
9846,5317315.535809754
9847,5317680.777510297
9848,5318046.019210835
9849,5318411.26091137
9850,5318776.5026119
9851,5319141.744312424
9852,5319506.986012947
9853,5319872.227713464
9854,5320237.469413976
9855,5320602.711114485
9856,5320967.952814989
9857,5321333.194515489
9858,5321698.436215986
9859,5322063.677916477
9860,5322428.919616965
9861,5322794.161317448
9862,5323159.403017927
9863,5323524.644718402
9864,5323889.8864188725
9865,5324255.128119338
9866,5324620.369819801
9867,5324985.611520259
9868,5325350.853220712
9869,5325716.094921161
9870,5326081.336621607
9871,5326446.578322047
9872,5326811.820022484
9873,5327177.061722917
9874,5327542.303423345
9875,5327907.545123769
9876,5328272.786824188
9877,5328638.028524604
9878,5329003.270225015
9879,5329368.511925422
9880,5329733.753625825
9881,5330098.995326223
9882,5330464.237026617
9883,5330829.478727007
9884,5331194.720427393
9885,5331559.962127775
9886,5331925.203828152
9887,5332290.445528525
9888,5332655.687228894
9889,5333020.928929258
9890,5333386.170629619
9891,5333751.412329975
9892,5334116.654030327
9893,5334481.895730674
9894,5334847.137431018
9895,5335212.379131356
9896,5335577.620831692
9897,5335942.862532022
9898,5336308.1042323485
9899,5336673.345932671
9900,5337038.5876329895
9901,5337403.829333303
9902,5337769.071033612
9903,5338134.312733917
9904,5338499.554434218
9905,5338864.796134515
9906,5339230.037834807
9907,5339595.279535096
9908,5339960.52123538
9909,5340325.76293566
9910,5340691.004635936
9911,5341056.246336207
9912,5341421.488036474
9913,5341786.729736736
9914,5342151.971436995
9915,5342517.213137249
9916,5342882.454837499
9917,5343247.696537746
9918,5343612.938237987
9919,5343978.179938225
9920,5344343.421638457
9921,5344708.663338687
9922,5345073.905038912
9923,5345439.146739132
9924,5345804.388439348
9925,5346169.6301395595
9926,5346534.871839767
9927,5346900.113539971
9928,5347265.35524017
9929,5347630.596940366
9930,5347995.838640556
9931,5348361.080340743
9932,5348726.322040925
9933,5349091.563741103
9934,5349456.805441277
9935,5349822.047141447
9936,5350187.288841613
9937,5350552.530541774
9938,5350917.77224193
9939,5351283.013942083
9940,5351648.255642232
9941,5352013.497342375
9942,5352378.739042515
9943,5352743.980742651
9944,5353109.2224427825
9945,5353474.464142909
9946,5353839.705843032
9947,5354204.947543152
9948,5354570.189243266
9949,5354935.430943375
9950,5355300.672643483
9951,5355665.914343584
9952,5356031.156043681
9953,5356396.397743775
9954,5356761.639443863
9955,5357126.881143948
9956,5357492.122844029
9957,5357857.364544106
9958,5358222.606244178
9959,5358587.847944246
9960,5358953.089644309
9961,5359318.331344368
9962,5359683.573044423
9963,5360048.814744474
9964,5360414.056444522
9965,5360779.298144564
9966,5361144.539844602
9967,5361509.781544636
9968,5361875.023244666
9969,5362240.264944691
9970,5362605.506644713
9971,5362970.748344729
9972,5363335.990044743
9973,5363701.231744751
9974,5364066.473444755
9975,5364431.715144755
9976,5364796.956844751
9977,5365162.198544743
9978,5365527.44024473
9979,5365892.681944713
9980,5366257.923644692
9981,5366623.165344667
9982,5366988.407044636
9983,5367353.648744603
9984,5367718.890444565
9985,5368084.132144522
9986,5368449.373844476
9987,5368814.615544425
9988,5369179.8572443705
9989,5369545.09894431
9990,5369910.340644248
9991,5370275.58234418
9992,5370640.824044107
9993,5371006.065744031
9994,5371371.30744395
9995,5371736.549143866
9996,5372101.790843777
9997,5372467.032543683
9998,5372832.274243587
9999,5373197.515943484
10000,5373562.757643379
10001,5373927.999343269
10002,5374293.241043154
10003,5374658.482743036
10004,5375023.724442912
10005,5375388.966142786
10006,5375754.207842655
10007,5376119.449542519
10008,5376484.691242379
10009,5376849.932942235
10010,5377215.174642087
10011,5377580.416341934
10012,5377945.658041777
10013,5378310.899741616
10014,5378676.141441451
10015,5379041.383141281
10016,5379406.624841108
10017,5379771.86654093
10018,5380137.108240748
10019,5380502.349940561
10020,5380867.591640371
10021,5381232.833340175
10022,5381598.075039977
10023,5381963.316739773
10024,5382328.558439566
10025,5382693.800139354
10026,5383059.041839138
10027,5383424.283538917
10028,5383789.525238693
10029,5384154.766938464
10030,5384520.008638231
10031,5384885.250337994
10032,5385250.492037752
10033,5385615.733737506
10034,5385980.975437256
10035,5386346.217137001
10036,5386711.458836744
10037,5387076.70053648
10038,5387441.942236213
10039,5387807.183935942
10040,5388172.4256356675
10041,5388537.667335387
10042,5388902.909035103
10043,5389268.150734816
10044,5389633.3924345225
10045,5389998.634134226
10046,5390363.875833925
10047,5390729.11753362
10048,5391094.35923331
10049,5391459.600932997
10050,5391824.842632679
10051,5392190.084332357
10052,5392555.326032031
10053,5392920.567731701
10054,5393285.809431366
10055,5393651.051131027
10056,5394016.292830683
10057,5394381.534530336
10058,5394746.776229984
10059,5395112.0179296285
10060,5395477.259629268
10061,5395842.501328903
10062,5396207.743028535
10063,5396572.984728161
10064,5396938.226427784
10065,5397303.468127403
10066,5397668.709827017
10067,5398033.951526628
10068,5398399.193226233
10069,5398764.434925836
10070,5399129.676625432
10071,5399494.918325026
10072,5399860.160024615
10073,5400225.401724199
10074,5400590.64342378
10075,5400955.885123355
10076,5401321.126822928
10077,5401686.368522495
10078,5402051.610222059
10079,5402416.851921618
10080,5402782.093621174
10081,5403147.335320724
10082,5403512.577020271
10083,5403877.818719814
10084,5404243.060419351
10085,5404608.302118884
10086,5404973.543818414
10087,5405338.78551794
10088,5405704.027217461
10089,5406069.268916978
10090,5406434.510616491
10091,5406799.752315999
10092,5407164.994015503
10093,5407530.235715003
10094,5407895.477414498
10095,5408260.71911399
10096,5408625.960813478
10097,5408991.20251296
10098,5409356.444212439
10099,5409721.685911913
10100,5410086.927611384
10101,5410452.169310849
10102,5410817.411010312
10103,5411182.652709769
10104,5411547.8944092225
10105,5411913.136108671
10106,5412278.377808116
10107,5412643.619507557
10108,5413008.861206993
10109,5413374.102906425
10110,5413739.344605853
10111,5414104.5863052765
10112,5414469.8280046955
10113,5414835.069704111
10114,5415200.311403522
10115,5415565.553102928
10116,5415930.79480233
10117,5416296.036501729
10118,5416661.278201123
10119,5417026.519900513
10120,5417391.761599898
10121,5417757.003299279
10122,5418122.244998656
10123,5418487.48669803
10124,5418852.728397397
10125,5419217.970096761
10126,5419583.211796122
10127,5419948.453495478
10128,5420313.695194829
10129,5420678.9368941765
10130,5421044.17859352
10131,5421409.420292858
10132,5421774.661992193
10133,5422139.903691524
10134,5422505.14539085
10135,5422870.387090172
10136,5423235.628789489
10137,5423600.870488802
10138,5423966.112188112
10139,5424331.353887416
10140,5424696.595586717
10141,5425061.837286014
10142,5425427.0789853055
10143,5425792.320684594
10144,5426157.562383877
10145,5426522.804083157
10146,5426888.045782432
10147,5427253.287481704
10148,5427618.52918097
10149,5427983.7708802335
10150,5428349.012579491
10151,5428714.2542787455
10152,5429079.495977995
10153,5429444.737677241
10154,5429809.979376482
10155,5430175.221075719
10156,5430540.462774952
10157,5430905.704474181
10158,5431270.946173405
10159,5431636.187872626
10160,5432001.429571841
10161,5432366.671271052
10162,5432731.91297026
10163,5433097.154669464
10164,5433462.396368662
10165,5433827.638067857
10166,5434192.879767047
10167,5434558.121466234
10168,5434923.363165416
10169,5435288.604864594
10170,5435653.846563768
10171,5436019.088262936
10172,5436384.329962102
10173,5436749.571661262
10174,5437114.813360419
10175,5437480.055059571
10176,5437845.29675872
10177,5438210.538457863
10178,5438575.780157004
10179,5438941.0218561385
10180,5439306.26355527
10181,5439671.505254397
10182,5440036.746953519
10183,5440401.988652637
10184,5440767.230351752
10185,5441132.472050862
10186,5441497.7137499675
10187,5441862.955449069
10188,5442228.197148167
10189,5442593.438847259
10190,5442958.680546348
10191,5443323.922245433
10192,5443689.163944513
10193,5444054.405643589
10194,5444419.64734266
10195,5444784.889041728
10196,5445150.130740792
10197,5445515.37243985
10198,5445880.614138905
10199,5446245.855837956
10200,5446611.0975370025
10201,5446976.339236045
10202,5447341.580935082
10203,5447706.822634116
10204,5448072.0643331455
10205,5448437.3060321715
10206,5448802.547731192
10207,5449167.7894302085
10208,5449533.0311292205
10209,5449898.272828229
10210,5450263.514527233
10211,5450628.756226233
10212,5450993.997925228
10213,5451359.23962422
10214,5451724.481323207
10215,5452089.723022189
10216,5452454.964721168
10217,5452820.206420142
10218,5453185.448119113
10219,5453550.689818079
10220,5453915.93151704
10221,5454281.173215997
10222,5454646.414914951
10223,5455011.656613899
10224,5455376.898312844
10225,5455742.140011785
10226,5456107.381710721
10227,5456472.623409653
10228,5456837.86510858
10229,5457203.106807504
10230,5457568.348506423
10231,5457933.590205338
10232,5458298.831904249
10233,5458664.073603155
10234,5459029.315302057
10235,5459394.557000956
10236,5459759.798699849
10237,5460125.040398739
10238,5460490.282097625
10239,5460855.523796505
10240,5461220.765495382
10241,5461586.007194255
10242,5461951.248893123
10243,5462316.490591988
10244,5462681.732290847
10245,5463046.973989703
10246,5463412.215688555
10247,5463777.457387401
10248,5464142.699086244
10249,5464507.940785083
10250,5464873.182483917
10251,5465238.424182748
10252,5465603.665881574
10253,5465968.907580395
10254,5466334.149279213
10255,5466699.390978026
10256,5467064.632676835
10257,5467429.8743756395
10258,5467795.116074441
10259,5468160.357773237
10260,5468525.599472029
10261,5468890.841170817
10262,5469256.0828696005
10263,5469621.32456838
10264,5469986.566267155
10265,5470351.807965926
10266,5470717.049664693
10267,5471082.291363455
10268,5471447.533062213
10269,5471812.774760967
10270,5472178.0164597165
10271,5472543.258158462
10272,5472908.499857203
10273,5473273.74155594
10274,5473638.983254673
10275,5474004.224953402
10276,5474369.466652125
10277,5474734.708350846
10278,5475099.950049561
10279,5475465.191748273
10280,5475830.43344698
10281,5476195.675145684
10282,5476560.916844382
10283,5476926.158543076
10284,5477291.400241767
10285,5477656.641940453
10286,5478021.8836391345
10287,5478387.125337813
10288,5478752.367036486
10289,5479117.608735155
10290,5479482.85043382
10291,5479848.092132481
10292,5480213.333831137
10293,5480578.57552979
10294,5480943.817228437
10295,5481309.0589270815
10296,5481674.300625721
10297,5482039.542324356
10298,5482404.784022987
10299,5482770.025721613
10300,5483135.267420236
10301,5483500.509118855
10302,5483865.750817468
10303,5484230.992516078
10304,5484596.234214684
10305,5484961.475913285
10306,5485326.717611883
10307,5485691.959310476
10308,5486057.201009063
10309,5486422.4427076485
10310,5486787.684406228
10311,5487152.9261048045
10312,5487518.167803376
10313,5487883.409501944
10314,5488248.651200507
10315,5488613.892899065
10316,5488979.13459762
10317,5489344.37629617
10318,5489709.617994716
10319,5490074.859693259
10320,5490440.101391796
10321,5490805.34309033
10322,5491170.584788859
10323,5491535.826487385
10324,5491901.068185905
10325,5492266.3098844215
10326,5492631.551582934
10327,5492996.793281442
10328,5493362.034979946
10329,5493727.276678446
10330,5494092.518376941
10331,5494457.760075432
10332,5494823.001773919
10333,5495188.243472401
10334,5495553.48517088
10335,5495918.726869354
10336,5496283.968567824
10337,5496649.21026629
10338,5497014.451964751
10339,5497379.693663209
10340,5497744.935361661
10341,5498110.1770601105
10342,5498475.418758554
10343,5498840.660456995
10344,5499205.902155431
10345,5499571.143853863
10346,5499936.385552291
10347,5500301.627250714
10348,5500666.868949133
10349,5501032.110647548
10350,5501397.352345958
10351,5501762.594044365
10352,5502127.835742767
10353,5502493.077441165
10354,5502858.319139559
10355,5503223.560837948
10356,5503588.802536333
10357,5503954.044234714
10358,5504319.28593309
10359,5504684.5276314635
10360,5505049.769329831
10361,5505415.011028195
10362,5505780.252726555
10363,5506145.49442491
10364,5506510.736123262
10365,5506875.977821609
10366,5507241.219519951
10367,5507606.46121829
10368,5507971.702916624
10369,5508336.944614954
10370,5508702.186313281
10371,5509067.428011602
10372,5509432.669709919
10373,5509797.9114082325
10374,5510163.15310654
10375,5510528.394804846
10376,5510893.636503146
10377,5511258.878201442
10378,5511624.119899735
10379,5511989.361598022
10380,5512354.603296306
10381,5512719.844994584
10382,5513085.086692859
10383,5513450.32839113
10384,5513815.570089396
10385,5514180.811787659
10386,5514546.053485917
10387,5514911.295184171
10388,5515276.53688242
10389,5515641.778580666
10390,5516007.020278906
10391,5516372.261977144
10392,5516737.503675376
10393,5517102.745373605
10394,5517467.987071829
10395,5517833.228770048
10396,5518198.470468264
10397,5518563.712166475
10398,5518928.9538646825
10399,5519294.195562886
10400,5519659.437261084
10401,5520024.678959278
10402,5520389.920657469
10403,5520755.162355655
10404,5521120.404053837
10405,5521485.645752014
10406,5521850.887450187
10407,5522216.129148357
10408,5522581.370846521
10409,5522946.612544682
10410,5523311.854242837
10411,5523677.09594099
10412,5524042.337639138
10413,5524407.579337281
10414,5524772.8210354205
10415,5525138.062733555
10416,5525503.304431686
10417,5525868.546129813
10418,5526233.787827935
10419,5526599.029526053
10420,5526964.271224167
10421,5527329.512922278
10422,5527694.754620383
10423,5528059.996318484
10424,5528425.238016581
10425,5528790.479714673
10426,5529155.721412761
10427,5529520.963110846
10428,5529886.204808926
10429,5530251.446507001
10430,5530616.688205073
10431,5530981.92990314
10432,5531347.171601204
10433,5531712.4132992625
10434,5532077.654997317
10435,5532442.896695368
10436,5532808.138393413
10437,5533173.380091455
10438,5533538.621789493
10439,5533903.863487527
10440,5534269.105185555
10441,5534634.34688358
10442,5534999.588581601
10443,5535364.830279617
10444,5535730.071977629
10445,5536095.313675637
10446,5536460.555373641
10447,5536825.79707164
10448,5537191.038769636
10449,5537556.280467627
10450,5537921.522165613
10451,5538286.763863596
10452,5538652.005561574
10453,5539017.247259548
10454,5539382.488957519
10455,5539747.730655484
10456,5540112.972353445
10457,5540478.214051402
10458,5540843.455749355
10459,5541208.697447304
10460,5541573.939145248
10461,5541939.1808431875
10462,5542304.422541124
10463,5542669.6642390555
10464,5543034.9059369825
10465,5543400.147634907
10466,5543765.389332825
10467,5544130.63103074
10468,5544495.8727286495
10469,5544861.114426557
10470,5545226.356124459
10471,5545591.597822356
10472,5545956.8395202495
10473,5546322.081218138
10474,5546687.322916023
10475,5547052.564613905
10476,5547417.806311781
10477,5547783.048009654
10478,5548148.289707521
10479,5548513.531405386
10480,5548878.773103245
10481,5549244.0148011
10482,5549609.256498951
10483,5549974.498196798
10484,5550339.739894642
10485,5550704.981592479
10486,5551070.223290313
10487,5551435.464988143
10488,5551800.70668597
10489,5552165.94838379
10490,5552531.190081608
10491,5552896.43177942
10492,5553261.673477229
10493,5553626.915175034
10494,5553992.156872834
10495,5554357.398570631
10496,5554722.640268422
10497,5555087.881966209
10498,5555453.123663993
10499,5555818.365361772
10500,5556183.607059547
10501,5556548.848757317
10502,5556914.090455083
10503,5557279.332152845
10504,5557644.573850604
10505,5558009.815548357
10506,5558375.057246107
10507,5558740.298943851
10508,5559105.540641593
10509,5559470.782339329
10510,5559836.024037061
10511,5560201.26573479
10512,5560566.507432514
10513,5560931.749130234
10514,5561296.990827949
10515,5561662.23252566
10516,5562027.474223368
10517,5562392.71592107
10518,5562757.957618768
10519,5563123.1993164625
10520,5563488.441014153
10521,5563853.682711839
10522,5564218.92440952
10523,5564584.166107197
10524,5564949.407804871
10525,5565314.64950254
10526,5565679.891200203
10527,5566045.132897865
10528,5566410.374595521
10529,5566775.616293172
10530,5567140.85799082
10531,5567506.099688463
10532,5567871.341386102
10533,5568236.583083738
10534,5568601.8247813685
10535,5568967.066478995
10536,5569332.308176617
10537,5569697.549874235
10538,5570062.791571849
10539,5570428.033269458
10540,5570793.274967063
10541,5571158.516664665
10542,5571523.758362262
10543,5571889.000059854
10544,5572254.241757442
10545,5572619.4834550265
10546,5572984.725152606
10547,5573349.966850182
10548,5573715.208547753
10549,5574080.450245321
10550,5574445.691942884
10551,5574810.933640442
10552,5575176.175337996
10553,5575541.417035546
10554,5575906.658733092
10555,5576271.900430635
10556,5576637.142128171
10557,5577002.383825704
10558,5577367.625523234
10559,5577732.867220758
10560,5578098.108918279
10561,5578463.350615796
10562,5578828.592313307
10563,5579193.834010815
10564,5579559.0757083185
10565,5579924.317405818
10566,5580289.559103313
10567,5580654.800800804
10568,5581020.042498291
10569,5581385.284195773
10570,5581750.5258932505
10571,5582115.767590725
10572,5582481.009288195
10573,5582846.25098566
10574,5583211.492683121
10575,5583576.734380579
10576,5583941.976078031
10577,5584307.217775479
10578,5584672.459472923
10579,5585037.701170363
10580,5585402.942867799
10581,5585768.18456523
10582,5586133.426262658
10583,5586498.667960081
10584,5586863.9096575
10585,5587229.1513549145
10586,5587594.393052325
10587,5587959.634749731
10588,5588324.876447132
10589,5588690.11814453
10590,5589055.359841923
10591,5589420.601539312
10592,5589785.843236698
10593,5590151.084934078
10594,5590516.326631455
10595,5590881.568328826
10596,5591246.810026195
10597,5591612.051723558
10598,5591977.293420917
10599,5592342.5351182725
10600,5592707.776815623
10601,5593073.01851297
10602,5593438.260210313
10603,5593803.50190765
10604,5594168.743604985
10605,5594533.985302314
10606,5594899.22699964
10607,5595264.468696961
10608,5595629.710394278
10609,5595994.952091591
10610,5596360.1937889
10611,5596725.435486205
10612,5597090.677183505
10613,5597455.9188808
10614,5597821.160578093
10615,5598186.40227538
10616,5598551.643972662
10617,5598916.885669941
10618,5599282.127367216
10619,5599647.369064487
10620,5600012.610761752
10621,5600377.852459014
10622,5600743.094156273
10623,5601108.335853526
10624,5601473.577550774
10625,5601838.819248021
10626,5602204.060945261
10627,5602569.302642497
10628,5602934.5443397295
10629,5603299.786036957
10630,5603665.027734181
10631,5604030.269431401
10632,5604395.5111286165
10633,5604760.752825827
10634,5605125.994523034
10635,5605491.236220237
10636,5605856.477917435
10637,5606221.719614629
10638,5606586.961311819
10639,5606952.203009006
10640,5607317.444706187
10641,5607682.686403364
10642,5608047.928100537
10643,5608413.1697977055
10644,5608778.41149487
10645,5609143.65319203
10646,5609508.894889185
10647,5609874.136586338
10648,5610239.378283486
10649,5610604.619980629
10650,5610969.861677768
10651,5611335.103374902
10652,5611700.345072033
10653,5612065.586769159
10654,5612430.828466281
10655,5612796.070163399
10656,5613161.311860513
10657,5613526.553557621
10658,5613891.795254727
10659,5614257.036951828
10660,5614622.278648924
10661,5614987.520346018
10662,5615352.762043105
10663,5615718.00374019
10664,5616083.245437268
10665,5616448.487134345
10666,5616813.728831416
10667,5617178.970528482
10668,5617544.212225545
10669,5617909.453922603
10670,5618274.695619658
10671,5618639.937316708
10672,5619005.179013753
10673,5619370.420710796
10674,5619735.662407832
10675,5620100.904104866
10676,5620466.145801894
10677,5620831.387498919
10678,5621196.62919594
10679,5621561.870892955
10680,5621927.112589967
10681,5622292.354286975
10682,5622657.595983978
10683,5623022.837680978
10684,5623388.0793779725
10685,5623753.321074964
10686,5624118.56277195
10687,5624483.804468932
10688,5624849.04616591
10689,5625214.287862884
10690,5625579.529559853
10691,5625944.771256818
10692,5626310.01295378
10693,5626675.254650736
10694,5627040.496347688
10695,5627405.738044637
10696,5627770.979741581
10697,5628136.2214385215
10698,5628501.463135457
10699,5628866.704832388
10700,5629231.946529315
10701,5629597.188226238
10702,5629962.429923156
10703,5630327.671620071
10704,5630692.913316981
10705,5631058.155013887
10706,5631423.396710789
10707,5631788.638407686
10708,5632153.880104579
10709,5632519.121801468
10710,5632884.3634983525
10711,5633249.605195234
10712,5633614.846892109
10713,5633980.088588981
10714,5634345.330285849
10715,5634710.571982713
10716,5635075.813679572
10717,5635441.055376427
10718,5635806.297073279
10719,5636171.538770124
10720,5636536.780466966
10721,5636902.022163805
10722,5637267.263860639
10723,5637632.505557468
10724,5637997.747254293
10725,5638362.988951115
10726,5638728.230647932
10727,5639093.472344745
10728,5639458.714041553
10729,5639823.955738357
10730,5640189.197435157
10731,5640554.439131953
10732,5640919.680828745
10733,5641284.922525532
10734,5641650.164222315
10735,5642015.405919094
10736,5642380.647615868
10737,5642745.889312638
10738,5643111.131009404
10739,5643476.372706166
10740,5643841.614402924
10741,5644206.856099676
10742,5644572.097796426
10743,5644937.33949317
10744,5645302.581189912
10745,5645667.822886648
10746,5646033.06458338
10747,5646398.306280108
10748,5646763.547976831
10749,5647128.789673551
10750,5647494.031370265
10751,5647859.273066977
10752,5648224.514763683
10753,5648589.756460386
10754,5648954.998157084
10755,5649320.239853779
10756,5649685.481550468
10757,5650050.723247154
10758,5650415.9649438355
10759,5650781.206640512
10760,5651146.448337184
10761,5651511.690033853
10762,5651876.931730518
10763,5652242.173427178
10764,5652607.415123833
10765,5652972.656820485
10766,5653337.898517133
10767,5653703.140213775
10768,5654068.381910414
10769,5654433.623607049
10770,5654798.865303679
10771,5655164.107000306
10772,5655529.348696928
10773,5655894.590393545
10774,5656259.832090159
10775,5656625.073786768
10776,5656990.315483373
10777,5657355.557179974
10778,5657720.798876571
10779,5658086.040573163
10780,5658451.282269751
10781,5658816.523966335
10782,5659181.765662914
10783,5659547.00735949
10784,5659912.24905606
10785,5660277.490752627
10786,5660642.73244919
10787,5661007.974145748
10788,5661373.215842302
10789,5661738.4575388525
10790,5662103.699235397
10791,5662468.940931939
10792,5662834.182628476
10793,5663199.424325009
10794,5663564.666021538
10795,5663929.907718062
10796,5664295.149414582
10797,5664660.391111098
10798,5665025.632807611
10799,5665390.874504117
10800,5665756.11620062
10801,5666121.35789712
10802,5666486.599593615
10803,5666851.841290105
10804,5667217.082986591
10805,5667582.324683074
10806,5667947.566379551
10807,5668312.808076025
10808,5668678.0497724945
10809,5669043.291468959
10810,5669408.53316542
10811,5669773.774861877
10812,5670139.016558329
10813,5670504.258254778
10814,5670869.499951221
10815,5671234.741647661
10816,5671599.983344097
10817,5671965.225040527
10818,5672330.466736955
10819,5672695.708433377
10820,5673060.950129796
10821,5673426.191826209
10822,5673791.43352262
10823,5674156.675219025
10824,5674521.916915428
10825,5674887.158611825
10826,5675252.400308218
10827,5675617.642004606
10828,5675982.883700991
10829,5676348.125397371
10830,5676713.3670937475
10831,5677078.608790119
10832,5677443.850486487
10833,5677809.09218285
10834,5678174.33387921
10835,5678539.575575564
10836,5678904.817271914
10837,5679270.058968261
10838,5679635.300664604
10839,5680000.542360941
10840,5680365.784057275
10841,5680731.025753604
10842,5681096.26744993
10843,5681461.509146251
10844,5681826.7508425675
10845,5682191.992538881
10846,5682557.234235188
10847,5682922.475931493
10848,5683287.717627792
10849,5683652.959324088
10850,5684018.201020379
10851,5684383.4427166665
10852,5684748.684412949
10853,5685113.926109228
10854,5685479.167805502
10855,5685844.409501772
10856,5686209.651198039
10857,5686574.8928943
10858,5686940.134590557
10859,5687305.37628681
10860,5687670.61798306
10861,5688035.859679304
10862,5688401.101375544
10863,5688766.343071781
10864,5689131.584768012
10865,5689496.82646424
10866,5689862.068160464
10867,5690227.309856683
10868,5690592.551552898
10869,5690957.793249109
10870,5691323.034945316
10871,5691688.276641518
10872,5692053.518337715
10873,5692418.760033909
10874,5692784.001730099
10875,5693149.243426285
10876,5693514.485122466
10877,5693879.726818643
10878,5694244.968514815
10879,5694610.210210984
10880,5694975.451907149
10881,5695340.693603308
10882,5695705.935299464
10883,5696071.176995615
10884,5696436.418691762
10885,5696801.660387905
10886,5697166.902084044
10887,5697532.143780178
10888,5697897.385476309
10889,5698262.627172435
10890,5698627.868868556
10891,5698993.110564674
10892,5699358.352260787
10893,5699723.593956897
10894,5700088.835653001
10895,5700454.077349102
10896,5700819.319045198
10897,5701184.56074129
10898,5701549.802437378
10899,5701915.044133462
10900,5702280.285829541
10901,5702645.527525617
10902,5703010.769221688
10903,5703376.010917754
10904,5703741.252613816
10905,5704106.494309874
10906,5704471.736005928
10907,5704836.977701979
10908,5705202.219398024
10909,5705567.461094065
10910,5705932.702790102
10911,5706297.944486135
10912,5706663.186182164
10913,5707028.427878188
10914,5707393.669574208
10915,5707758.911270224
10916,5708124.152966235
10917,5708489.394662242
10918,5708854.636358246
10919,5709219.878054244
10920,5709585.119750239
10921,5709950.36144623
10922,5710315.603142215
10923,5710680.844838197
10924,5711046.086534175
10925,5711411.328230148
10926,5711776.5699261185
10927,5712141.811622083
10928,5712507.053318043
10929,5712872.295014
10930,5713237.536709952
10931,5713602.7784059
10932,5713968.020101843
10933,5714333.261797784
10934,5714698.503493719
10935,5715063.74518965
10936,5715428.9868855765
10937,5715794.228581499
10938,5716159.470277417
10939,5716524.711973332
10940,5716889.953669242
10941,5717255.195365148
10942,5717620.437061049
10943,5717985.678756946
10944,5718350.920452839
10945,5718716.162148727
10946,5719081.403844612
10947,5719446.645540492
10948,5719811.887236368
10949,5720177.1289322395
10950,5720542.370628107
10951,5720907.61232397
10952,5721272.854019829
10953,5721638.095715684
10954,5722003.337411534
10955,5722368.5791073805
10956,5722733.820803223
10957,5723099.06249906
10958,5723464.304194894
10959,5723829.545890723
10960,5724194.787586548
10961,5724560.029282369
10962,5724925.270978186
10963,5725290.512673998
10964,5725655.7543698065
10965,5726020.99606561
10966,5726386.23776141
10967,5726751.479457205
10968,5727116.721152997
10969,5727481.9628487835
10970,5727847.204544567
10971,5728212.446240345
10972,5728577.687936119
10973,5728942.929631889
10974,5729308.171327654
10975,5729673.413023416
10976,5730038.654719174
10977,5730403.896414926
10978,5730769.138110675
10979,5731134.37980642
10980,5731499.62150216
10981,5731864.863197897
10982,5732230.1048936285
10983,5732595.346589355
10984,5732960.588285079
10985,5733325.829980798
10986,5733691.071676513
10987,5734056.313372224
10988,5734421.55506793
10989,5734786.796763632
10990,5735152.03845933
10991,5735517.280155024
10992,5735882.521850713
10993,5736247.763546398
10994,5736613.0052420795
10995,5736978.2469377555
