year,tt
9646,5244266.402185125
9647,5244631.643728528
9648,5244996.885271927
9649,5245362.126815322
9650,5245727.368358713
9651,5246092.609902099
9652,5246457.851445481
9653,5246823.092988858
9654,5247188.334532232
9655,5247553.576075601
9656,5247918.817618966
9657,5248284.059162327
9658,5248649.300705684
9659,5249014.542249036
9660,5249379.783792384
9661,5249745.025335728
9662,5250110.266879068
9663,5250475.508422403
9664,5250840.749965735
9665,5251205.991509061
9666,5251571.233052384
9667,5251936.474595702
9668,5252301.716139017
9669,5252666.957682326
9670,5253032.1992256325
9671,5253397.440768933
9672,5253762.682312231
9673,5254127.923855524
9674,5254493.165398812
9675,5254858.4069420975
9676,5255223.648485377
9677,5255588.890028654
9678,5255954.131571925
9679,5256319.373115193
9680,5256684.614658456
9681,5257049.856201716
9682,5257415.09774497
9683,5257780.339288221
9684,5258145.580831467
9685,5258510.822374709
9686,5258876.063917947
9687,5259241.305461181
9688,5259606.54700441
9689,5259971.788547635
9690,5260337.030090856
9691,5260702.271634073
9692,5261067.513177285
9693,5261432.754720494
9694,5261797.996263698
9695,5262163.237806898
9696,5262528.479350093
9697,5262893.720893284
9698,5263258.962436471
9699,5263624.203979654
9700,5263989.445522833
9701,5264354.687066007
9702,5264719.9286091775
9703,5265085.170152343
9704,5265450.411695505
9705,5265815.653238662
9706,5266180.894781815
9707,5266546.1363249635
9708,5266911.377868108
9709,5267276.619411249
9710,5267641.860954385
9711,5268007.102497517
9712,5268372.344040645
9713,5268737.585583768
9714,5269102.827126887
9715,5269468.068670003
9716,5269833.310213113
9717,5270198.55175622
9718,5270563.793299321
9719,5270929.03484242
9720,5271294.276385514
9721,5271659.517928603
9722,5272024.759471688
9723,5272390.001014769
9724,5272755.242557846
9725,5273120.484100919
9726,5273485.725643987
9727,5273850.967187051
9728,5274216.208730111
9729,5274581.450273167
9730,5274946.691816218
9731,5275311.933359265
9732,5275677.174902309
9733,5276042.416445347
9734,5276407.657988382
9735,5276772.899531412
9736,5277138.141074438
9737,5277503.38261746
9738,5277868.624160477
9739,5278233.86570349
9740,5278599.1072464995
9741,5278964.348789504
9742,5279329.590332504
9743,5279694.831875501
9744,5280060.073418492
9745,5280425.314961481
9746,5280790.556504464
9747,5281155.798047444
9748,5281521.039590418
9749,5281886.281133389
9750,5282251.522676356
9751,5282616.7642193185
9752,5282982.005762277
9753,5283347.247305231
9754,5283712.4888481805
9755,5284077.730391126
9756,5284442.971934067
9757,5284808.213477004
9758,5285173.455019937
9759,5285538.696562866
9760,5285903.93810579
9761,5286269.1796487095
9762,5286634.421191625
9763,5286999.662734536
9764,5287364.904277444
9765,5287730.145820348
9766,5288095.387363246
9767,5288460.62890614
9768,5288825.870449031
9769,5289191.111991917
9770,5289556.353534799
9771,5289921.595077677
9772,5290286.83662055
9773,5290652.078163419
9774,5291017.3197062835
9775,5291382.561249144
9776,5291747.8027920015
9777,5292113.044334853
9778,5292478.285877701
9779,5292843.527420545
9780,5293208.768963384
9781,5293574.01050622
9782,5293939.25204905
9783,5294304.493591877
9784,5294669.7351347
9785,5295034.976677518
9786,5295400.218220333
9787,5295765.459763141
9788,5296130.701305947
9789,5296495.942848749
9790,5296861.184391546
9791,5297226.425934339
9792,5297591.667477127
9793,5297956.909019912
9794,5298322.150562692
9795,5298687.392105468
9796,5299052.633648239
9797,5299417.875191007
9798,5299783.11673377
9799,5300148.358276529
9800,5300513.599819284
9801,5300878.841362034
9802,5301244.08290478
9803,5301609.324447522
9804,5301974.56599026
9805,5302339.807532994
9806,5302705.049075723
9807,5303070.290618448
9808,5303435.532161169
9809,5303800.773703885
9810,5304166.015246598
9811,5304531.256789306
9812,5304896.49833201
9813,5305261.739874709
9814,5305626.9814174045
9815,5305992.222960096
9816,5306357.464502783
9817,5306722.706045466
9818,5307087.947588144
9819,5307453.189130818
9820,5307818.4306734875
9821,5308183.672216153
9822,5308548.913758814
9823,5308914.155301472
9824,5309279.396844124
9825,5309644.638386774
9826,5310009.879929418
9827,5310375.121472059
9828,5310740.363014694
9829,5311105.604557326
9830,5311470.846099954
9831,5311836.087642577
9832,5312201.329185196
9833,5312566.570727811
9834,5312931.812270422
9835,5313297.053813028
9836,5313662.29535563
9837,5314027.536898227
9838,5314392.778440822
9839,5314758.019983411
9840,5315123.261525996
9841,5315488.5030685775
9842,5315853.744611153
9843,5316218.986153726
9844,5316584.227696294
9845,5316949.469238859
9846,5317314.710781418
9847,5317679.952323973
9848,5318045.193866525
9849,5318410.435409072
9850,5318775.676951615
9851,5319140.918494154
9852,5319506.160036687
9853,5319871.401579218
9854,5320236.643121744
9855,5320601.884664265
9856,5320967.126206782
9857,5321332.367749295
9858,5321697.609291805
9859,5322062.850834309
9860,5322428.09237681
9861,5322793.333919305
9862,5323158.575461797
9863,5323523.817004285
9864,5323889.0585467685
9865,5324254.3000892475
9866,5324619.541631723
9867,5324984.783174193
9868,5325350.02471666
9869,5325715.266259123
9870,5326080.50780158
9871,5326445.749344034
9872,5326810.990886483
9873,5327176.232428929
9874,5327541.47397137
9875,5327906.715513807
9876,5328271.957056239
9877,5328637.198598668
9878,5329002.440141091
9879,5329367.6816835115
9880,5329732.923225927
9881,5330098.164768338
9882,5330463.4063107455
9883,5330828.647853149
9884,5331193.889395547
9885,5331559.130937941
9886,5331924.372480332
9887,5332289.614022718
9888,5332654.855565099
9889,5333020.0971074775
9890,5333385.33864985
9891,5333750.5801922195
9892,5334115.821734584
9893,5334481.063276945
9894,5334846.304819301
9895,5335211.546361653
9896,5335576.787904
9897,5335942.029446344
9898,5336307.270988683
9899,5336672.512531018
9900,5337037.75407335
9901,5337402.995615676
9902,5337768.237157999
9903,5338133.4787003165
9904,5338498.720242631
9905,5338863.96178494
9906,5339229.203327246
9907,5339594.444869546
9908,5339959.686411844
9909,5340324.927954136
9910,5340690.1694964245
9911,5341055.411038709
9912,5341420.6525809895
9913,5341785.894123265
9914,5342151.135665536
9915,5342516.377207804
9916,5342881.6187500665
9917,5343246.860292325
9918,5343612.10183458
9919,5343977.34337683
9920,5344342.584919076
9921,5344707.826461318
9922,5345073.068003556
9923,5345438.309545789
9924,5345803.551088018
9925,5346168.792630243
9926,5346534.034172464
9927,5346899.275714681
9928,5347264.517256892
9929,5347629.7587991
9930,5347995.000341304
9931,5348360.241883503
9932,5348725.483425698
9933,5349090.7249678895
9934,5349455.966510076
9935,5349821.208052259
9936,5350186.449594437
9937,5350551.691136612
9938,5350916.9326787805
9939,5351282.174220946
9940,5351647.415763108
9941,5352012.657305265
9942,5352377.898847418
9943,5352743.140389565
9944,5353108.381931711
9945,5353473.623473851
9946,5353838.865015986
9947,5354204.106558118
9948,5354569.348100245
9949,5354934.589642368
9950,5355299.831184488
9951,5355665.072726602
9952,5356030.314268712
9953,5356395.555810818
9954,5356760.797352921
9955,5357126.038895018
9956,5357491.280437112
9957,5357856.521979202
9958,5358221.763521286
9959,5358587.005063367
9960,5358952.246605444
9961,5359317.488147516
9962,5359682.729689584
9963,5360047.971231648
9964,5360413.212773707
9965,5360778.454315763
9966,5361143.695857814
9967,5361508.9373998605
9968,5361874.178941904
9969,5362239.420483941
9970,5362604.662025976
9971,5362969.903568005
9972,5363335.145110032
9973,5363700.386652052
9974,5364065.6281940695
9975,5364430.869736083
9976,5364796.111278092
9977,5365161.352820097
9978,5365526.594362097
9979,5365891.8359040925
9980,5366257.0774460845
9981,5366622.318988072
9982,5366987.560530055
9983,5367352.802072034
9984,5367718.043614009
9985,5368083.28515598
9986,5368448.526697946
9987,5368813.768239908
9988,5369179.009781865
9989,5369544.251323819
9990,5369909.492865769
9991,5370274.734407714
9992,5370639.975949654
9993,5371005.217491591
9994,5371370.459033524
9995,5371735.700575452
9996,5372100.942117376
9997,5372466.183659296
9998,5372831.425201211
9999,5373196.666743122
10000,5373561.908285029
10001,5373927.149826933
10002,5374292.391368831
10003,5374657.632910725
10004,5375022.874452615
10005,5375388.115994501
10006,5375753.357536383
10007,5376118.599078259
10008,5376483.840620132
10009,5376849.082162002
10010,5377214.323703866
10011,5377579.565245727
10012,5377944.806787582
10013,5378310.048329434
10014,5378675.289871283
10015,5379040.531413126
10016,5379405.772954965
10017,5379771.0144968
10018,5380136.25603863
10019,5380501.4975804575
10020,5380866.739122279
10021,5381231.980664097
10022,5381597.222205911
10023,5381962.46374772
10024,5382327.705289526
10025,5382692.946831327
10026,5383058.188373123
10027,5383423.429914916
10028,5383788.671456704
10029,5384153.912998488
10030,5384519.154540269
10031,5384884.396082044
10032,5385249.637623815
10033,5385614.879165582
10034,5385980.120707345
10035,5386345.362249104
10036,5386710.603790859
10037,5387075.845332609
10038,5387441.086874355
10039,5387806.328416096
10040,5388171.569957834
10041,5388536.811499567
10042,5388902.053041296
10043,5389267.294583021
10044,5389632.536124741
10045,5389997.777666457
10046,5390363.019208169
10047,5390728.2607498765
10048,5391093.502291581
10049,5391458.743833279
10050,5391823.985374975
10051,5392189.226916665
10052,5392554.468458353
10053,5392919.710000034
10054,5393284.9515417125
10055,5393650.193083387
10056,5394015.434625056
10057,5394380.676166722
10058,5394745.917708383
10059,5395111.15925004
10060,5395476.400791693
10061,5395841.642333341
10062,5396206.883874984
10063,5396572.125416625
10064,5396937.366958261
10065,5397302.608499892
10066,5397667.85004152
10067,5398033.091583142
10068,5398398.333124761
10069,5398763.574666375
10070,5399128.816207986
10071,5399494.057749592
10072,5399859.2992911935
10073,5400224.5408327915
10074,5400589.782374385
10075,5400955.023915974
10076,5401320.265457559
10077,5401685.506999139
10078,5402050.748540716
10079,5402415.990082288
10080,5402781.231623856
10081,5403146.473165419
10082,5403511.714706979
10083,5403876.956248535
10084,5404242.197790085
10085,5404607.439331632
10086,5404972.680873174
10087,5405337.922414713
10088,5405703.163956246
10089,5406068.405497776
10090,5406433.647039302
10091,5406798.888580823
10092,5407164.13012234
10093,5407529.3716638535
10094,5407894.613205362
10095,5408259.854746866
10096,5408625.096288366
10097,5408990.337829862
10098,5409355.579371354
10099,5409720.820912841
10100,5410086.062454324
10101,5410451.303995803
10102,5410816.545537278
10103,5411181.7870787475
10104,5411547.028620214
10105,5411912.270161676
10106,5412277.511703134
10107,5412642.753244587
10108,5413007.994786037
10109,5413373.236327481
10110,5413738.477868922
10111,5414103.719410359
10112,5414468.960951791
10113,5414834.202493219
10114,5415199.4440346435
10115,5415564.685576063
10116,5415929.927117478
10117,5416295.168658889
10118,5416660.410200296
10119,5417025.651741698
10120,5417390.893283097
10121,5417756.13482449
10122,5418121.3763658805
10123,5418486.617907266
10124,5418851.859448647
10125,5419217.100990025
10126,5419582.342531398
10127,5419947.584072767
10128,5420312.825614131
10129,5420678.067155492
10130,5421043.308696847
10131,5421408.5502381995
10132,5421773.791779546
10133,5422139.03332089
10134,5422504.274862229
10135,5422869.516403563
10136,5423234.757944894
10137,5423599.999486221
10138,5423965.241027542
10139,5424330.48256886
10140,5424695.724110174
10141,5425060.965651483
10142,5425426.207192788
10143,5425791.44873409
10144,5426156.690275386
10145,5426521.9318166785
10146,5426887.173357966
10147,5427252.4148992505
10148,5427617.65644053
10149,5427982.897981806
10150,5428348.139523077
10151,5428713.381064344
10152,5429078.622605607
10153,5429443.864146865
10154,5429809.105688119
10155,5430174.347229369
10156,5430539.588770615
10157,5430904.830311856
10158,5431270.071853094
10159,5431635.313394327
10160,5432000.554935556
10161,5432365.79647678
10162,5432731.038018001
10163,5433096.279559216
10164,5433461.521100428
10165,5433826.762641637
10166,5434192.00418284
10167,5434557.245724039
10168,5434922.487265233
10169,5435287.728806425
10170,5435652.970347611
10171,5436018.211888793
10172,5436383.453429971
10173,5436748.694971144
10174,5437113.936512314
10175,5437479.17805348
10176,5437844.41959464
10177,5438209.661135796
10178,5438574.902676949
10179,5438940.144218098
10180,5439305.385759242
10181,5439670.627300382
10182,5440035.868841518
10183,5440401.110382648
10184,5440766.351923776
10185,5441131.593464899
10186,5441496.835006017
10187,5441862.076547132
10188,5442227.318088242
10189,5442592.559629347
10190,5442957.80117045
10191,5443323.042711547
10192,5443688.28425264
10193,5444053.525793729
10194,5444418.767334813
10195,5444784.008875894
10196,5445149.25041697
10197,5445514.491958043
10198,5445879.73349911
10199,5446244.975040173
10200,5446610.216581233
10201,5446975.458122288
10202,5447340.699663339
10203,5447705.941204386
10204,5448071.182745428
10205,5448436.424286466
10206,5448801.6658275
10207,5449166.90736853
10208,5449532.148909555
10209,5449897.390450576
10210,5450262.631991593
10211,5450627.873532605
10212,5450993.115073614
10213,5451358.356614618
10214,5451723.598155618
10215,5452088.839696614
10216,5452454.081237605
10217,5452819.322778592
10218,5453184.564319575
10219,5453549.805860554
10220,5453915.047401529
10221,5454280.288942499
10222,5454645.530483465
10223,5455010.772024427
10224,5455376.013565384
10225,5455741.255106337
10226,5456106.496647287
10227,5456471.738188231
10228,5456836.979729172
10229,5457202.221270109
10230,5457567.462811041
10231,5457932.704351969
10232,5458297.945892892
10233,5458663.187433811
10234,5459028.428974727
10235,5459393.670515638
10236,5459758.912056545
10237,5460124.153597446
10238,5460489.395138345
10239,5460854.63667924
10240,5461219.878220129
10241,5461585.119761014
10242,5461950.361301895
10243,5462315.602842772
10244,5462680.844383646
10245,5463046.085924514
10246,5463411.327465378
10247,5463776.569006238
10248,5464141.810547094
10249,5464507.052087946
10250,5464872.293628793
10251,5465237.535169636
10252,5465602.776710475
10253,5465968.018251309
10254,5466333.25979214
10255,5466698.501332967
10256,5467063.742873788
10257,5467428.984414605
10258,5467794.225955419
10259,5468159.467496228
10260,5468524.709037034
10261,5468889.950577835
10262,5469255.192118631
10263,5469620.433659423
10264,5469985.675200211
10265,5470350.916740995
10266,5470716.158281774
10267,5471081.39982255
10268,5471446.641363321
10269,5471811.882904087
10270,5472177.12444485
10271,5472542.365985608
10272,5472907.607526362
10273,5473272.849067112
10274,5473638.090607857
10275,5474003.332148599
10276,5474368.573689336
10277,5474733.81523007
10278,5475099.056770798
10279,5475464.298311522
10280,5475829.539852243
10281,5476194.781392958
10282,5476560.02293367
10283,5476925.264474378
10284,5477290.506015081
10285,5477655.74755578
10286,5478020.989096475
10287,5478386.230637165
10288,5478751.472177852
10289,5479116.7137185335
10290,5479481.955259211
10291,5479847.1967998855
10292,5480212.438340554
10293,5480577.679881219
10294,5480942.92142188
10295,5481308.162962537
10296,5481673.404503189
10297,5482038.646043837
10298,5482403.887584481
10299,5482769.129125121
10300,5483134.370665757
10301,5483499.612206388
10302,5483864.853747014
10303,5484230.095287638
10304,5484595.336828256
10305,5484960.578368871
10306,5485325.8199094795
10307,5485691.061450086
10308,5486056.302990688
10309,5486421.544531285
10310,5486786.786071878
10311,5487152.027612466
10312,5487517.269153051
10313,5487882.510693631
10314,5488247.7522342075
10315,5488612.993774779
10316,5488978.235315347
10317,5489343.47685591
10318,5489708.71839647
10319,5490073.959937025
10320,5490439.201477575
10321,5490804.443018122
10322,5491169.6845586635
10323,5491534.926099202
10324,5491900.167639735
10325,5492265.409180265
10326,5492630.65072079
10327,5492995.892261311
10328,5493361.133801827
10329,5493726.37534234
10330,5494091.616882849
10331,5494456.858423352
10332,5494822.099963852
10333,5495187.341504348
10334,5495552.583044839
10335,5495917.824585326
10336,5496283.066125809
10337,5496648.307666288
10338,5497013.549206762
10339,5497378.790747233
10340,5497744.032287698
10341,5498109.27382816
10342,5498474.515368617
10343,5498839.756909071
10344,5499204.998449519
10345,5499570.239989964
10346,5499935.481530404
10347,5500300.72307084
10348,5500665.964611272
10349,5501031.2061517
10350,5501396.447692124
10351,5501761.689232543
10352,5502126.930772958
10353,5502492.172313369
10354,5502857.413853776
10355,5503222.655394178
10356,5503587.896934576
10357,5503953.138474969
10358,5504318.380015359
10359,5504683.621555745
10360,5505048.863096125
10361,5505414.104636502
10362,5505779.346176876
10363,5506144.5877172435
10364,5506509.829257607
10365,5506875.070797968
10366,5507240.312338323
10367,5507605.553878674
10368,5507970.795419022
10369,5508336.036959365
10370,5508701.278499704
10371,5509066.520040038
10372,5509431.7615803685
10373,5509797.003120694
10374,5510162.244661016
10375,5510527.486201334
10376,5510892.7277416475
10377,5511257.969281957
10378,5511623.210822261
10379,5511988.452362562
10380,5512353.693902858
10381,5512718.93544315
10382,5513084.1769834375
10383,5513449.418523721
10384,5513814.660064001
10385,5514179.901604276
10386,5514545.143144547
10387,5514910.384684814
10388,5515275.626225076
10389,5515640.8677653335
10390,5516006.1093055885
10391,5516371.350845838
10392,5516736.592386084
10393,5517101.833926324
10394,5517467.075466562
10395,5517832.317006795
10396,5518197.558547023
10397,5518562.800087247
10398,5518928.041627467
10399,5519293.283167683
10400,5519658.524707895
10401,5520023.766248101
10402,5520389.007788304
10403,5520754.249328503
10404,5521119.490868699
10405,5521484.732408889
10406,5521849.973949075
10407,5522215.215489257
10408,5522580.457029434
10409,5522945.698569608
10410,5523310.940109777
10411,5523676.181649942
10412,5524041.423190103
10413,5524406.664730259
10414,5524771.906270411
10415,5525137.14781056
10416,5525502.389350703
10417,5525867.6308908425
10418,5526232.872430978
10419,5526598.113971109
10420,5526963.355511236
10421,5527328.597051358
10422,5527693.838591477
10423,5528059.08013159
10424,5528424.3216717
10425,5528789.563211806
10426,5529154.8047519075
10427,5529520.046292005
10428,5529885.287832098
10429,5530250.529372186
10430,5530615.770912271
10431,5530981.012452351
10432,5531346.253992427
10433,5531711.495532499
10434,5532076.7370725665
10435,5532441.97861263
10436,5532807.220152688
10437,5533172.461692743
10438,5533537.703232793
10439,5533902.94477284
10440,5534268.186312882
10441,5534633.427852919
10442,5534998.669392953
10443,5535363.910932982
10444,5535729.152473007
10445,5536094.394013029
10446,5536459.635553045
10447,5536824.877093057
10448,5537190.118633065
10449,5537555.360173069
10450,5537920.601713069
10451,5538285.843253065
10452,5538651.084793055
10453,5539016.326333042
10454,5539381.567873025
10455,5539746.809413004
10456,5540112.050952978
10457,5540477.292492948
10458,5540842.534032913
10459,5541207.7755728755
10460,5541573.0171128325
10461,5541938.258652786
10462,5542303.5001927335
10463,5542668.741732678
10464,5543033.98327262
10465,5543399.224812555
10466,5543764.466352487
10467,5544129.707892414
10468,5544494.949432338
10469,5544860.190972257
10470,5545225.432512172
10471,5545590.674052082
10472,5545955.915591989
10473,5546321.157131891
10474,5546686.398671789
10475,5547051.640211683
10476,5547416.881751572
10477,5547782.123291457
10478,5548147.364831338
10479,5548512.606371215
10480,5548877.847911088
10481,5549243.089450955
10482,5549608.330990819
10483,5549973.572530679
10484,5550338.814070535
10485,5550704.055610387
10486,5551069.297150234
10487,5551434.538690076
10488,5551799.780229915
10489,5552165.021769749
10490,5552530.263309579
10491,5552895.504849405
10492,5553260.746389227
10493,5553625.987929044
10494,5553991.229468857
10495,5554356.471008666
10496,5554721.71254847
10497,5555086.954088271
10498,5555452.1956280675
10499,5555817.437167859
10500,5556182.678707647
10501,5556547.92024743
10502,5556913.16178721
10503,5557278.4033269845
10504,5557643.644866755
10505,5558008.886406522
10506,5558374.127946284
10507,5558739.369486042
10508,5559104.611025796
10509,5559469.852565546
10510,5559835.094105291
10511,5560200.335645032
10512,5560565.577184768
10513,5560930.818724502
10514,5561296.06026423
10515,5561661.301803954
10516,5562026.543343674
10517,5562391.784883389
10518,5562757.0264231
10519,5563122.267962808
10520,5563487.5095025115
10521,5563852.75104221
10522,5564217.992581904
10523,5564583.234121595
10524,5564948.475661281
10525,5565313.717200963
10526,5565678.95874064
10527,5566044.200280312
10528,5566409.441819983
10529,5566774.683359647
10530,5567139.924899308
10531,5567505.166438963
10532,5567870.407978616
10533,5568235.649518264
10534,5568600.891057908
10535,5568966.132597547
10536,5569331.374137182
10537,5569696.615676813
10538,5570061.857216439
10539,5570427.098756062
10540,5570792.34029568
10541,5571157.581835294
10542,5571522.823374904
10543,5571888.06491451
10544,5572253.306454111
10545,5572618.5479937075
10546,5572983.7895333
10547,5573349.0310728885
10548,5573714.272612473
10549,5574079.514152053
10550,5574444.755691629
10551,5574809.9972312
10552,5575175.238770768
10553,5575540.48031033
10554,5575905.7218498895
10555,5576270.963389444
10556,5576636.204928994
10557,5577001.4464685405
10558,5577366.688008083
10559,5577731.92954762
10560,5578097.171087153
10561,5578462.412626683
10562,5578827.654166208
10563,5579192.895705728
10564,5579558.137245245
10565,5579923.378784757
10566,5580288.620324265
10567,5580653.861863769
10568,5581019.103403268
10569,5581384.344942763
10570,5581749.586482255
10571,5582114.828021741
10572,5582480.0695612235
10573,5582845.311100702
10574,5583210.552640175
10575,5583575.794179646
10576,5583941.035719112
10577,5584306.277258573
10578,5584671.51879803
10579,5585036.760337483
10580,5585402.001876932
10581,5585767.243416376
10582,5586132.484955816
10583,5586497.726495252
10584,5586862.968034684
10585,5587228.209574111
10586,5587593.451113534
10587,5587958.692652954
10588,5588323.934192368
10589,5588689.175731778
10590,5589054.417271185
10591,5589419.658810587
10592,5589784.900349984
10593,5590150.141889378
10594,5590515.383428767
10595,5590880.6249681525
10596,5591245.866507533
10597,5591611.10804691
10598,5591976.349586282
10599,5592341.59112565
10600,5592706.832665014
10601,5593072.074204374
10602,5593437.3157437295
10603,5593802.55728308
10604,5594167.798822427
10605,5594533.0403617695
10606,5594898.281901108
10607,5595263.523440442
10608,5595628.764979772
10609,5595994.006519098
10610,5596359.24805842
10611,5596724.489597737
10612,5597089.73113705
10613,5597454.972676358
10614,5597820.214215662
10615,5598185.455754964
10616,5598550.697294259
10617,5598915.9388335515
10618,5599281.180372838
10619,5599646.4219121225
10620,5600011.6634514015
10621,5600376.904990676
10622,5600742.1465299465
10623,5601107.388069212
10624,5601472.629608475
10625,5601837.871147733
10626,5602203.112686986
10627,5602568.354226235
10628,5602933.595765481
10629,5603298.8373047225
10630,5603664.078843959
10631,5604029.320383191
10632,5604394.56192242
10633,5604759.803461643
10634,5605125.045000863
10635,5605490.286540079
10636,5605855.52807929
10637,5606220.769618497
10638,5606586.0111577
10639,5606951.252696898
10640,5607316.494236093
10641,5607681.735775283
10642,5608046.9773144685
10643,5608412.218853651
10644,5608777.460392827
10645,5609142.701932001
10646,5609507.943471169
10647,5609873.1850103345
10648,5610238.426549494
10649,5610603.66808865
10650,5610968.909627803
10651,5611334.15116695
10652,5611699.392706094
10653,5612064.634245234
10654,5612429.875784368
10655,5612795.117323499
10656,5613160.358862625
10657,5613525.600401748
10658,5613890.841940866
10659,5614256.08347998
10660,5614621.3250190895
10661,5614986.566558194
10662,5615351.808097295
10663,5615717.049636392
10664,5616082.291175485
10665,5616447.532714574
10666,5616812.774253657
10667,5617178.015792737
10668,5617543.257331813
10669,5617908.498870884
10670,5618273.740409952
10671,5618638.981949015
10672,5619004.223488073
10673,5619369.465027127
10674,5619734.706566177
10675,5620099.9481052235
10676,5620465.189644266
10677,5620830.431183303
10678,5621195.672722336
10679,5621560.914261365
10680,5621926.15580039
10681,5622291.397339411
10682,5622656.6388784265
10683,5623021.880417438
10684,5623387.121956447
10685,5623752.3634954505
10686,5624117.60503445
10687,5624482.846573444
10688,5624848.088112435
10689,5625213.329651423
10690,5625578.571190405
10691,5625943.812729383
10692,5626309.054268356
10693,5626674.295807326
10694,5627039.537346292
10695,5627404.778885253
10696,5627770.02042421
10697,5628135.261963163
10698,5628500.503502111
10699,5628865.745041056
10700,5629230.986579996
10701,5629596.228118931
10702,5629961.469657863
10703,5630326.7111967895
10704,5630691.952735713
10705,5631057.194274632
10706,5631422.435813546
10707,5631787.677352456
10708,5632152.918891363
10709,5632518.160430265
10710,5632883.401969163
10711,5633248.643508054
10712,5633613.885046944
10713,5633979.126585828
10714,5634344.368124708
10715,5634709.609663583
10716,5635074.851202454
10717,5635440.092741322
10718,5635805.334280185
10719,5636170.575819043
10720,5636535.817357898
10721,5636901.058896748
10722,5637266.300435595
10723,5637631.5419744365
10724,5637996.783513274
10725,5638362.025052108
10726,5638727.266590936
10727,5639092.508129761
10728,5639457.749668581
10729,5639822.9912073985
10730,5640188.23274621
10731,5640553.474285018
10732,5640918.715823822
10733,5641283.957362622
10734,5641649.198901417
10735,5642014.440440208
10736,5642379.681978995
10737,5642744.923517777
10738,5643110.165056555
10739,5643475.406595329
10740,5643840.648134099
10741,5644205.889672864
10742,5644571.131211625
10743,5644936.372750383
10744,5645301.614289135
10745,5645666.855827884
10746,5646032.097366628
10747,5646397.338905368
10748,5646762.580444104
10749,5647127.821982836
10750,5647493.063521563
10751,5647858.305060286
10752,5648223.546599005
10753,5648588.78813772
10754,5648954.02967643
10755,5649319.271215137
10756,5649684.512753839
10757,5650049.7542925365
10758,5650414.99583123
10759,5650780.237369919
10760,5651145.478908604
10761,5651510.720447285
10762,5651875.961985961
10763,5652241.203524633
10764,5652606.445063301
10765,5652971.686601965
10766,5653336.928140625
10767,5653702.16967928
10768,5654067.411217932
10769,5654432.652756577
10770,5654797.894295221
10771,5655163.135833859
10772,5655528.377372493
10773,5655893.618911123
10774,5656258.860449748
10775,5656624.10198837
10776,5656989.343526987
10777,5657354.5850655995
10778,5657719.826604209
10779,5658085.068142813
10780,5658450.309681414
10781,5658815.551220009
10782,5659180.792758601
10783,5659546.034297189
10784,5659911.275835772
10785,5660276.517374352
10786,5660641.758912926
10787,5661007.000451496
10788,5661372.241990062
10789,5661737.483528625
10790,5662102.725067182
10791,5662467.966605736
10792,5662833.208144285
10793,5663198.44968283
10794,5663563.691221371
10795,5663928.932759908
10796,5664294.174298441
10797,5664659.415836968
10798,5665024.657375492
10799,5665389.898914012
10800,5665755.140452527
10801,5666120.381991039
10802,5666485.623529546
10803,5666850.865068048
10804,5667216.106606547
10805,5667581.348145042
10806,5667946.589683531
10807,5668311.831222017
10808,5668677.072760498
10809,5669042.314298976
10810,5669407.555837449
10811,5669772.797375917
10812,5670138.038914382
10813,5670503.280452843
10814,5670868.521991299
10815,5671233.7635297505
10816,5671599.005068198
10817,5671964.246606642
10818,5672329.488145081
10819,5672694.729683516
10820,5673059.971221946
10821,5673425.212760373
10822,5673790.454298795
10823,5674155.695837213
10824,5674520.9373756265
10825,5674886.178914037
10826,5675251.420452442
10827,5675616.661990842
10828,5675981.90352924
10829,5676347.145067632
10830,5676712.38660602
10831,5677077.628144404
10832,5677442.869682783
10833,5677808.111221159
10834,5678173.352759531
10835,5678538.594297898
10836,5678903.835836261
10837,5679269.077374619
10838,5679634.318912974
10839,5679999.560451324
10840,5680364.80198967
10841,5680730.043528011
10842,5681095.285066349
10843,5681460.526604682
10844,5681825.768143011
10845,5682191.009681336
10846,5682556.251219656
10847,5682921.492757972
10848,5683286.734296285
10849,5683651.975834592
10850,5684017.217372896
10851,5684382.458911195
10852,5684747.70044949
10853,5685112.941987781
10854,5685478.183526067
10855,5685843.42506435
10856,5686208.666602628
10857,5686573.9081409015
10858,5686939.149679171
10859,5687304.391217437
10860,5687669.632755698
10861,5688034.874293955
10862,5688400.115832208
10863,5688765.357370456
10864,5689130.5989087
10865,5689495.84044694
10866,5689861.081985176
10867,5690226.323523407
10868,5690591.565061634
10869,5690956.806599857
10870,5691322.048138076
10871,5691687.28967629
10872,5692052.531214501
10873,5692417.772752707
10874,5692783.014290908
10875,5693148.255829106
10876,5693513.4973673
10877,5693878.7389054885
10878,5694243.980443673
10879,5694609.221981853
10880,5694974.4635200305
10881,5695339.705058202
10882,5695704.94659637
10883,5696070.188134534
10884,5696435.429672694
10885,5696800.671210848
10886,5697165.912749
10887,5697531.154287146
10888,5697896.395825289
10889,5698261.637363426
10890,5698626.878901561
10891,5698992.120439691
10892,5699357.361977816
10893,5699722.603515938
10894,5700087.845054055
10895,5700453.086592168
10896,5700818.328130275
10897,5701183.569668381
10898,5701548.8112064805
10899,5701914.052744576
10900,5702279.294282667
10901,5702644.535820754
10902,5703009.777358837
10903,5703375.018896917
10904,5703740.260434991
10905,5704105.501973062
10906,5704470.743511127
10907,5704835.98504919
10908,5705201.226587247
10909,5705566.4681253005
